"acc","accuracy","average_response_time","avg_rt","background","canvas_backend","coding","compensation","condition","conditon","coordinates","correct","correct_next","correct_response_1","count_exp_sequence","count_exp_sequence1","count_exp_sequence2","count_experiment","count_fixation","count_getting_started","count_instr","count_list1","count_list2","count_logger","count_next","count_pause","count_response_1","count_sound","count_start_exp","count_task","count_thanks","count_training1","count_training2","datetime","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","live_row","live_row_training2","logfile","main_asp","main_num","main_tense","num","opensesame_codename","opensesame_version","repeat_cycle","response","response_next","response_response_1","response_thanks","response_time","response_time_next","response_time_response_1","response_time_thanks","round_decimals","sentence_rus","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","sub_asp","sub_num","sub_tense","sub_wo","subject_nr","subject_parity","time_exp_sequence","time_exp_sequence1","time_exp_sequence2","time_experiment","time_fixation","time_getting_started","time_instr","time_list1","time_list2","time_logger","time_next","time_pause","time_response_1","time_sound","time_start_exp","time_task","time_thanks","time_training1","time_training2","title","total_correct","total_response_time","total_responses","uniform_coordinates","width","word_count"
"undefined","undefined","39728.5","39728.5","black","legacy","10distr","0","distr","NA","uniform","undefined","undefined","undefined","0","0","0","0","0","NA","0","0","0","0","2","0","0","0","1","0","0","0","0","Fri Dec 27 20:01:47 2019","The main experiment item","yes","liesli.osexp","/Users/olgavorontsova/Downloads","no","mono","no","18","no","white","no","yes","768","0","0","/Users/olgavorontsova/Desktop/subject-34.csv","PRF","SG","FUT","50","Kafkaesque Koffka","3.2.8","0","4","space","4","NA","17656","61801","17656","NA","2","Дима проверит почту, если компьютер включится.","1024","2","48000","-16","experiment","PRF","SG","FUT","sv","34","even","66454","NA","NA","4184","66467","NA","4206","NA","66031","87251","4206","87171","69500","66467","NA","69500","NA","NA","66031","New experiment","0","79457","2","yes","1024","6"
"undefined","undefined","28718.6666667","28718.6666667","black","legacy","2esli","0","esli","NA","uniform","undefined","undefined","undefined","1","0","0","0","1","NA","0","0","0","1","2","1","1","1","1","1","0","0","0","Fri Dec 27 20:01:47 2019","The main experiment item","yes","liesli.osexp","/Users/olgavorontsova/Downloads","no","mono","no","18","no","white","no","yes","768","1","1","/Users/olgavorontsova/Desktop/subject-34.csv","PRF","PL","PST","4","Kafkaesque Koffka","3.2.8","0","1","space","1","NA","6699","61801","6699","NA","2","Гости не сообщили, если они приедут.","1024","2","48000","-16","experiment","PRF","PL","FUT","so","34","even","87684","NA","NA","4184","87699","NA","4206","NA","66031","97125","4206","97045","90328","87699","NA","90328","NA","NA","66031","New experiment","0","86156","3","yes","1024","6"
"undefined","undefined","24527.25","24527.25","black","legacy","12li","0","li","NA","uniform","undefined","undefined","undefined","2","0","0","0","2","NA","0","0","0","2","2","2","2","2","1","2","0","0","0","Fri Dec 27 20:01:47 2019","The main experiment item","yes","liesli.osexp","/Users/olgavorontsova/Downloads","no","mono","no","18","no","white","no","yes","768","2","2","/Users/olgavorontsova/Desktop/subject-34.csv","PRF","SG","PST","23","Kafkaesque Koffka","3.2.8","0","4","space","4","NA","11953","61801","11953","NA","2","Нина спросила, поели ли дети.","1024","2","48000","-16","experiment","PRF","PL","PST","vos","34","even","97515","NA","NA","4184","97527","NA","4206","NA","66031","111786","4206","111706","99733","97528","NA","99733","NA","NA","66031","New experiment","0","98109","4","yes","1024","5"
"undefined","undefined","38868","38868","black","legacy","8esli","0","li","esli","uniform","undefined","undefined","undefined","3","0","0","0","3","NA","0","0","0","3","2","3","3","3","1","3","0","0","0","Fri Dec 27 20:01:47 2019","The main experiment item","yes","liesli.osexp","/Users/olgavorontsova/Downloads","no","mono","no","18","no","white","no","yes","768","0","2","/Users/olgavorontsova/Desktop/subject-34.csv","PRF","SG","PST","16","Kafkaesque Koffka","3.2.8","0","1","space","1","NA","6334","128765","6334","NA","2","Миша уточнил, если на обед будет суп.","1024","2","48000","-16","experiment","IMP","SG","FUT","ovs","34","even","133361","NA","132974","4184","133374","NA","4206","NA","66031","142385","4206","142304","135956","133374","111842","135956","NA","NA","66031","New experiment","0","233208","6","yes","1024","7"
"undefined","undefined","33969.4285714","33969.4285714","black","legacy","1esli","0","li","esli","uniform","undefined","undefined","undefined","4","0","0","0","4","NA","0","0","0","4","2","4","4","4","1","4","0","0","0","Fri Dec 27 20:01:47 2019","The main experiment item","yes","liesli.osexp","/Users/olgavorontsova/Downloads","no","mono","no","18","no","white","no","yes","768","1","2","/Users/olgavorontsova/Desktop/subject-34.csv","IMP","SG","PST","2","Kafkaesque Koffka","3.2.8","0","1","space","1","NA","4578","128765","4578","NA","2","Саша не знала, если дети придут домой.","1024","2","48000","-16","experiment","PRF","PL","FUT","svo","34","even","142819","NA","132974","4184","142832","NA","4206","NA","66031","150277","4206","150197","145604","142832","111842","145604","NA","NA","66031","New experiment","0","237786","7","yes","1024","7"
"undefined","undefined","30944.25","30944.25","black","legacy","18li","0","li","li","uniform","undefined","undefined","undefined","5","0","0","0","5","NA","0","0","0","5","2","5","5","5","1","5","0","0","0","Fri Dec 27 20:01:47 2019","The main experiment item","yes","liesli.osexp","/Users/olgavorontsova/Downloads","no","mono","no","18","no","white","no","yes","768","2","2","/Users/olgavorontsova/Desktop/subject-34.csv","PRF","PL","PST","35","Kafkaesque Koffka","3.2.8","0","5","space","5","NA","9768","128765","9768","NA","2","Хозяева уточнили, выключила ли Маша плиту.","1024","2","48000","-16","experiment","PRF","SG","PST","vso","34","even","150733","NA","132974","4184","150746","NA","4206","NA","66031","163652","4206","163572","153789","150746","111842","153789","NA","NA","66031","New experiment","0","247554","8","yes","1024","6"
"undefined","undefined","28351.3333333","28351.3333333","black","legacy","3distr","0","li","distr","uniform","undefined","undefined","undefined","6","0","0","0","6","NA","0","0","0","6","2","6","6","6","1","6","0","0","0","Fri Dec 27 20:01:47 2019","The main experiment item","yes","liesli.osexp","/Users/olgavorontsova/Downloads","no","mono","no","18","no","white","no","yes","768","3","2","/Users/olgavorontsova/Desktop/subject-34.csv","PRF","SG","FUT","43","Kafkaesque Koffka","3.2.8","0","5","space","5","NA","7608","128765","7608","NA","2","Таня посмотрит новости, если заработает телевизор.","1024","2","48000","-16","experiment","PRF","SG","FUT","vs","34","even","164118","NA","132974","4184","164130","NA","4206","NA","66031","175019","4206","174939","167314","164130","111842","167313","NA","NA","66031","New experiment","0","255162","9","yes","1024","6"
"undefined","undefined","26418.2","26418.2","black","legacy","1distr","0","li","distr","uniform","undefined","undefined","undefined","7","0","0","0","7","NA","0","0","0","7","2","7","7","7","1","7","0","0","0","Fri Dec 27 20:01:47 2019","The main experiment item","yes","liesli.osexp","/Users/olgavorontsova/Downloads","no","mono","no","18","no","white","no","yes","768","4","2","/Users/olgavorontsova/Desktop/subject-34.csv","PRF","SG","FUT","41","Kafkaesque Koffka","3.2.8","0","2","space","2","NA","9020","128765","9020","NA","2","Папа придёт поздно, если вечером будет снег.","1024","2","48000","-16","experiment","IMP","PL","FUT","ovs","34","even","175452","NA","132974","4184","175465","NA","4206","NA","66031","187331","4206","187251","178216","175465","111842","178215","NA","NA","66031","New experiment","0","264182","10","yes","1024","7"
"undefined","undefined","25445","25445","black","legacy","15li","0","li","li","uniform","undefined","undefined","undefined","8","0","0","0","8","NA","0","0","0","8","2","8","8","8","1","8","0","0","0","Fri Dec 27 20:01:47 2019","The main experiment item","yes","liesli.osexp","/Users/olgavorontsova/Downloads","no","mono","no","18","no","white","no","yes","768","5","2","/Users/olgavorontsova/Desktop/subject-34.csv","PRF","SG","PST","29","Kafkaesque Koffka","3.2.8","0","5","space","5","NA","15713","128765","15713","NA","2","Учитель поинтересовался, выполнили ли ученики задание.","1024","2","48000","-16","experiment","PRF","PL","PST","vso","34","even","187836","NA","132974","4184","187849","NA","4206","NA","66031","207340","4206","207260","191533","187849","111842","191533","NA","NA","66031","New experiment","0","279895","11","yes","1024","6"
"undefined","undefined","24308.25","24308.25","black","legacy","3esli","0","li","esli","uniform","undefined","undefined","undefined","9","0","0","0","9","NA","0","0","0","9","2","9","9","9","1","9","0","0","0","Fri Dec 27 20:01:47 2019","The main experiment item","yes","liesli.osexp","/Users/olgavorontsova/Downloads","no","mono","no","18","no","white","no","yes","768","6","2","/Users/olgavorontsova/Desktop/subject-34.csv","IMP","PL","PST","6","Kafkaesque Koffka","3.2.8","0","1","space","1","NA","11804","128765","11804","NA","2","Туристы сомневались, если вечером будет дождь.","1024","2","48000","-16","experiment","IMP","SG","FUT","vs","34","even","207788","NA","132974","4184","207801","NA","4206","NA","66031","222647","4206","222567","210748","207801","111842","210748","NA","NA","66031","New experiment","0","291699","12","yes","1024","6"
"undefined","undefined","22558.2307692","22558.2307692","black","legacy","6distr","0","li","distr","uniform","undefined","undefined","undefined","10","0","0","0","10","NA","0","0","0","10","2","10","10","10","1","10","0","0","0","Fri Dec 27 20:01:47 2019","The main experiment item","yes","liesli.osexp","/Users/olgavorontsova/Downloads","no","mono","no","18","no","white","no","yes","768","7","2","/Users/olgavorontsova/Desktop/subject-34.csv","PRF","SG","FUT","46","Kafkaesque Koffka","3.2.8","0","5","space","5","NA","1558","128765","1558","NA","2","Женя пойдёт гулять, если его позовут.","1024","2","48000","-16","experiment","PRF","SG","FUT","ov","34","even","223062","NA","132974","4184","223075","NA","4206","NA","66031","227239","4206","227159","225586","223075","111842","225585","NA","NA","66031","New experiment","0","293257","13","yes","1024","6"
"undefined","undefined","22318.7142857","22318.7142857","black","legacy","6li","0","li","li","uniform","undefined","undefined","undefined","11","0","0","0","11","NA","0","0","0","11","2","11","11","11","1","11","0","0","0","Fri Dec 27 20:01:47 2019","The main experiment item","yes","liesli.osexp","/Users/olgavorontsova/Downloads","no","mono","no","18","no","white","no","yes","768","8","2","/Users/olgavorontsova/Desktop/subject-34.csv","PRF","SG","PST","11","Kafkaesque Koffka","3.2.8","0","5","space","5","NA","19205","128765","19205","NA","2","Лена задумалась, понравились ли ей подарки.","1024","2","48000","-16","experiment","PRF","PL","PST","vos","34","even","227676","NA","132974","4184","227689","NA","4206","NA","66031","249811","4206","249731","230509","227689","111842","230508","NA","NA","66031","New experiment","0","312462","14","yes","1024","6"
"undefined","undefined","21102.8666667","21102.8666667","black","legacy","20esli","0","li","esli","uniform","undefined","undefined","undefined","12","0","0","0","12","NA","0","0","0","12","2","12","12","12","1","12","0","0","0","Fri Dec 27 20:01:47 2019","The main experiment item","yes","liesli.osexp","/Users/olgavorontsova/Downloads","no","mono","no","18","no","white","no","yes","768","9","2","/Users/olgavorontsova/Desktop/subject-34.csv","PRF","SG","PST","40","Kafkaesque Koffka","3.2.8","0","1","space","1","NA","4081","128765","4081","NA","2","Коля задумался, если в доме остались конфеты.","1024","2","48000","-16","experiment","PRF","PL","PST","ovs","34","even","250255","NA","132974","4184","250267","NA","4206","NA","66031","257427","4206","257347","253251","250268","111842","253251","NA","NA","66031","New experiment","0","316543","15","yes","1024","7"
"undefined","undefined","19887.625","19887.625","black","legacy","5esli","0","li","esli","uniform","undefined","undefined","undefined","13","0","0","0","13","NA","0","0","0","13","2","13","13","13","1","13","0","0","0","Fri Dec 27 20:01:47 2019","The main experiment item","yes","liesli.osexp","/Users/olgavorontsova/Downloads","no","mono","no","18","no","white","no","yes","768","10","2","/Users/olgavorontsova/Desktop/subject-34.csv","PRF","PL","PST","10","Kafkaesque Koffka","3.2.8","0","1","space","1","NA","1659","128765","1659","NA","2","Ученики забыли, если завтра будут занятия.","1024","2","48000","-16","experiment","IMP","PL","FUT","vo","34","even","257896","NA","132974","4184","257910","NA","4206","NA","66031","262600","4206","262520","260845","257910","111842","260845","NA","NA","66031","New experiment","0","318202","16","yes","1024","6"
"undefined","undefined","19932.5294118","19932.5294118","black","legacy","11li","0","li","li","uniform","undefined","undefined","undefined","14","0","0","0","14","NA","0","0","0","14","2","14","14","14","1","14","0","0","0","Fri Dec 27 20:01:47 2019","The main experiment item","yes","liesli.osexp","/Users/olgavorontsova/Downloads","no","mono","no","18","no","white","no","yes","768","11","2","/Users/olgavorontsova/Desktop/subject-34.csv","IMP","PL","PST","21","Kafkaesque Koffka","3.2.8","0","5","space","5","NA","20651","128765","20651","NA","2","Внуки узнавали, приедет ли летом бабушка. ","1024","2","48000","-16","experiment","PRF","SG","FUT","vos","34","even","263020","NA","132974","4184","263033","NA","4206","NA","66031","286515","4206","286434","265768","263033","111842","265768","NA","NA","66031","New experiment","0","338853","17","yes","1024","6"
"undefined","undefined","19233.4444444","19233.4444444","black","legacy","9esli","0","li","esli","uniform","undefined","undefined","undefined","15","0","0","0","15","NA","0","0","0","15","2","15","15","15","1","15","0","0","0","Fri Dec 27 20:01:47 2019","The main experiment item","yes","liesli.osexp","/Users/olgavorontsova/Downloads","no","mono","no","18","no","white","no","yes","768","12","2","/Users/olgavorontsova/Desktop/subject-34.csv","PRF","SG","PST","18","Kafkaesque Koffka","3.2.8","0","1","space","1","NA","7349","128765","7349","NA","2","Катя проверила, если она не забыла перчатки.","1024","2","48000","-16","experiment","PRF","SG","PST","svo","34","even","286965","NA","132974","4184","286978","NA","4206","NA","66031","297386","4206","297306","289941","286978","111842","289940","NA","NA","66031","New experiment","0","346202","18","yes","1024","7"
"undefined","undefined","18965.5789474","18965.5789474","black","legacy","19li","0","li","li","uniform","undefined","undefined","undefined","16","0","0","0","16","NA","0","0","0","16","2","16","16","16","1","16","0","0","0","Fri Dec 27 20:01:47 2019","The main experiment item","yes","liesli.osexp","/Users/olgavorontsova/Downloads","no","mono","no","18","no","white","no","yes","768","13","2","/Users/olgavorontsova/Desktop/subject-34.csv","PRF","PL","PST","37","Kafkaesque Koffka","3.2.8","0","4","space","4","NA","14144","128765","14144","NA","2","Соседи не сказали, полили ли они цветы.","1024","2","48000","-16","experiment","PRF","PL","PST","vso","34","even","297837","NA","132974","4184","297850","NA","4206","NA","66031","314981","4206","314901","300738","297850","111842","300737","NA","NA","66031","New experiment","0","360346","19","yes","1024","7"
"undefined","undefined","18107.6","18107.6","black","legacy","8distr","0","li","distr","uniform","undefined","undefined","undefined","17","0","0","0","17","NA","0","0","0","17","2","17","17","17","1","17","0","0","0","Fri Dec 27 20:01:47 2019","The main experiment item","yes","liesli.osexp","/Users/olgavorontsova/Downloads","no","mono","no","18","no","white","no","yes","768","14","2","/Users/olgavorontsova/Desktop/subject-34.csv","PRF","SG","FUT","48","Kafkaesque Koffka","3.2.8","0","5","space","5","NA","1806","128765","1806","NA","2","Мама съест пирожное, если оно будет вкусным.","1024","2","48000","-16","experiment","IMP","SG","FUT","sv","34","even","315432","NA","132974","4184","315445","NA","4206","NA","66031","320344","4206","320263","318442","315445","111842","318442","NA","NA","66031","New experiment","0","362152","20","yes","1024","7"
