"acc","accuracy","average_response_time","avg_rt","background","canvas_backend","coding","compensation","condition","conditon","coordinates","correct","correct_next","correct_response_1","count_exp_sequence","count_exp_sequence1","count_exp_sequence2","count_experiment","count_fixation","count_getting_started","count_instr","count_list1","count_list2","count_logger","count_next","count_pause","count_response_1","count_sound","count_start_exp","count_task","count_thanks","count_training1","count_training2","datetime","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","live_row","live_row_training1","logfile","main_asp","main_num","main_tense","num","opensesame_codename","opensesame_version","repeat_cycle","response","response_next","response_response_1","response_thanks","response_time","response_time_next","response_time_response_1","response_time_thanks","round_decimals","sentence_rus","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","sub_asp","sub_num","sub_tense","sub_wo","subject_nr","subject_parity","time_exp_sequence","time_exp_sequence1","time_exp_sequence2","time_experiment","time_fixation","time_getting_started","time_instr","time_list1","time_list2","time_logger","time_next","time_pause","time_response_1","time_sound","time_start_exp","time_task","time_thanks","time_training1","time_training2","title","total_correct","total_response_time","total_responses","uniform_coordinates","width","word_count"
"undefined","undefined","361048.5","361048.5","black","legacy","10distr","0","distr","NA","uniform","undefined","undefined","undefined","0","0","0","0","0","NA","0","0","0","0","2","0","0","0","1","0","0","0","0","12/10/19 15:46:47","The main experiment item","yes","tmp110oashp.osexp","C:/Users/lev/Documents","no","mono","no","18","no","white","no","yes","768","0","0","C:/Users/lev/Documents/Results_LJ/L13HO.csv","PRF","SG","FUT","50","Kafkaesque Koffka","3.2.7","0","4","space","4","NA","8992","713105","8992","NA","2","Дима проверит почту, если компьютер включится.","1024","2","48000","-16","experiment","PRF","SG","FUT","sv","13","odd","716648","NA","NA","3175","716650","NA","3180","716286","NA","728751","3180","728671","719677","716650","NA","719677","NA","716286","NA","New experiment","0","722097","2","yes","1024","6"
"undefined","undefined","242183.333333","242183.333333","black","legacy","2li","0","li","NA","uniform","undefined","undefined","undefined","1","0","0","0","1","NA","0","0","0","1","2","1","1","1","1","1","0","0","0","12/10/19 15:46:47","The main experiment item","yes","tmp110oashp.osexp","C:/Users/lev/Documents","no","mono","no","18","no","white","no","yes","768","1","1","C:/Users/lev/Documents/Results_LJ/L13HO.csv","PRF","PL","PST","3","Kafkaesque Koffka","3.2.7","0","5","space","5","NA","4453","713105","4453","NA","2","Гости не сообщили, приедут ли они.","1024","2","48000","-16","experiment","PRF","PL","FUT","vs","13","odd","729203","NA","NA","3175","729205","NA","3180","716286","NA","736124","3180","736044","731588","729205","NA","731588","NA","716286","NA","New experiment","0","726550","3","yes","1024","6"
"undefined","undefined","182924.25","182924.25","black","legacy","12esli","0","esli","NA","uniform","undefined","undefined","undefined","2","0","0","0","2","NA","0","0","0","2","2","2","2","2","1","2","0","0","0","12/10/19 15:46:47","The main experiment item","yes","tmp110oashp.osexp","C:/Users/lev/Documents","no","mono","no","18","no","white","no","yes","768","2","2","C:/Users/lev/Documents/Results_LJ/L13HO.csv","PRF","SG","PST","24","Kafkaesque Koffka","3.2.7","0","4","space","4","NA","5147","713105","5147","NA","2","Нина спросила, если дети поели.","1024","2","48000","-16","experiment","PRF","PL","PST","sv","13","odd","736454","NA","NA","3175","736456","NA","3180","716286","NA","743898","3180","743818","738668","736456","NA","738668","NA","716286","NA","New experiment","0","731697","4","yes","1024","5"
"undefined","undefined","246966.5","246966.5","black","legacy","8li","0","li","NA","uniform","undefined","undefined","undefined","3","0","0","0","3","NA","0","0","0","3","2","3","3","3","1","3","0","0","0","12/10/19 15:46:47","The main experiment item","yes","tmp110oashp.osexp","C:/Users/lev/Documents","no","mono","no","18","no","white","no","yes","768","0","2","C:/Users/lev/Documents/Results_LJ/L13HO.csv","PRF","SG","PST","15","Kafkaesque Koffka","3.2.7","0","5","space","5","NA","3890","746212","3890","NA","2","Миша уточнил, будет ли на обед суп.","1024","2","48000","-16","experiment","IMP","SG","FUT","vos","13","odd","749918","749393","NA","3175","749921","NA","3180","716286","NA","756331","3180","756251","752357","749921","743983","752357","NA","716286","NA","New experiment","0","1481799","6","yes","1024","7"
"undefined","undefined","212309.571429","212309.571429","black","legacy","1li","0","li","NA","uniform","undefined","undefined","undefined","4","0","0","0","4","NA","0","0","0","4","2","4","4","4","1","4","0","0","0","12/10/19 15:46:47","The main experiment item","yes","tmp110oashp.osexp","C:/Users/lev/Documents","no","mono","no","18","no","white","no","yes","768","1","2","C:/Users/lev/Documents/Results_LJ/L13HO.csv","IMP","SG","PST","1","Kafkaesque Koffka","3.2.7","0","5","space","5","NA","4368","746212","4368","NA","2","Саша не знала, придут ли дети домой.","1024","2","48000","-16","experiment","PRF","PL","FUT","vso","13","odd","756863","749393","NA","3175","756865","NA","3180","716286","NA","763709","3180","763629","759258","756865","743983","759258","NA","716286","NA","New experiment","0","1486167","7","yes","1024","7"
"undefined","undefined","186370.25","186370.25","black","legacy","18esli","0","esli","NA","uniform","undefined","undefined","undefined","5","0","0","0","5","NA","0","0","0","5","2","5","5","5","1","5","0","0","0","12/10/19 15:46:47","The main experiment item","yes","tmp110oashp.osexp","C:/Users/lev/Documents","no","mono","no","18","no","white","no","yes","768","2","2","C:/Users/lev/Documents/Results_LJ/L13HO.csv","PRF","PL","PST","36","Kafkaesque Koffka","3.2.7","0","2","space","2","NA","4795","746212","4795","NA","2","Хозяева уточнили, если Маша выключила плиту.","1024","2","48000","-16","experiment","PRF","SG","PST","svo","13","odd","764102","749393","NA","3175","764104","NA","3180","716286","NA","772025","3180","771945","767148","764104","743983","767148","NA","716286","NA","New experiment","0","1490962","8","yes","1024","6"
"undefined","undefined","166038.333333","166038.333333","black","legacy","3distr","0","distr","NA","uniform","undefined","undefined","undefined","6","0","0","0","6","NA","0","0","0","6","2","6","6","6","1","6","0","0","0","12/10/19 15:46:47","The main experiment item","yes","tmp110oashp.osexp","C:/Users/lev/Documents","no","mono","no","18","no","white","no","yes","768","3","2","C:/Users/lev/Documents/Results_LJ/L13HO.csv","PRF","SG","FUT","43","Kafkaesque Koffka","3.2.7","0","2","space","2","NA","3383","746212","3383","NA","2","Таня посмотрит новости, если заработает телевизор.","1024","2","48000","-16","experiment","PRF","SG","FUT","vs","13","odd","772444","749393","NA","3175","772446","NA","3180","716286","NA","779103","3180","779023","775637","772446","743983","775637","NA","716286","NA","New experiment","0","1494345","9","yes","1024","6"
"undefined","undefined","149786.2","149786.2","black","legacy","1distr","0","distr","NA","uniform","undefined","undefined","undefined","7","0","0","0","7","NA","0","0","0","7","2","7","7","7","1","7","0","0","0","12/10/19 15:46:47","The main experiment item","yes","tmp110oashp.osexp","C:/Users/lev/Documents","no","mono","no","18","no","white","no","yes","768","4","2","C:/Users/lev/Documents/Results_LJ/L13HO.csv","PRF","SG","FUT","41","Kafkaesque Koffka","3.2.7","0","4","space","4","NA","3517","746212","3517","NA","2","Папа придёт поздно, если вечером будет снег.","1024","2","48000","-16","experiment","IMP","PL","FUT","ovs","13","odd","779511","749393","NA","3175","779513","NA","3180","716286","NA","785845","3180","785765","782246","779513","743983","782246","NA","716286","NA","New experiment","0","1497862","10","yes","1024","7"
"undefined","undefined","136552.272727","136552.272727","black","legacy","15esli","0","esli","NA","uniform","undefined","undefined","undefined","8","0","0","0","8","NA","0","0","0","8","2","8","8","8","1","8","0","0","0","12/10/19 15:46:47","The main experiment item","yes","tmp110oashp.osexp","C:/Users/lev/Documents","no","mono","no","18","no","white","no","yes","768","5","2","C:/Users/lev/Documents/Results_LJ/L13HO.csv","PRF","SG","PST","30","Kafkaesque Koffka","3.2.7","0","3","space","3","NA","4213","746212","4213","NA","2","Учитель поинтересовался, если ученики выполнили задание.","1024","2","48000","-16","experiment","PRF","PL","PST","svo","13","odd","786263","749393","NA","3175","786265","NA","3180","716286","NA","794124","3180","794044","789828","786265","743983","789827","NA","716286","NA","New experiment","0","1502075","11","yes","1024","6"
"undefined","undefined","125491.333333","125491.333333","black","legacy","3li","0","li","NA","uniform","undefined","undefined","undefined","9","0","0","0","9","NA","0","0","0","9","2","9","9","9","1","9","0","0","0","12/10/19 15:46:47","The main experiment item","yes","tmp110oashp.osexp","C:/Users/lev/Documents","no","mono","no","18","no","white","no","yes","768","6","2","C:/Users/lev/Documents/Results_LJ/L13HO.csv","IMP","PL","PST","5","Kafkaesque Koffka","3.2.7","0","5","space","5","NA","3821","746212","3821","NA","2","Туристы сомневались, будет ли вечером дождь.","1024","2","48000","-16","experiment","IMP","SG","FUT","vs","13","odd","794522","749393","NA","3175","794524","NA","3180","716286","NA","801170","3180","801090","797267","794524","743983","797266","NA","716286","NA","New experiment","0","1505896","12","yes","1024","6"
