"acc","accuracy","average_response_time","avg_rt","background","canvas_backend","coding","compensation","condition","conditon","coordinates","correct","correct_next","correct_response_1","count_exp_sequence","count_exp_sequence1","count_exp_sequence2","count_experiment","count_fixation","count_getting_started","count_instr","count_list1","count_list2","count_logger","count_next","count_pause","count_response_1","count_sound","count_start_exp","count_task","count_thanks","count_training1","count_training2","datetime","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","live_row","live_row_training2","logfile","main_asp","main_num","main_tense","num","opensesame_codename","opensesame_version","repeat_cycle","response","response_next","response_response_1","response_thanks","response_time","response_time_next","response_time_response_1","response_time_thanks","round_decimals","sentence_rus","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","sub_asp","sub_num","sub_tense","sub_wo","subject_nr","subject_parity","time_exp_sequence","time_exp_sequence1","time_exp_sequence2","time_experiment","time_fixation","time_getting_started","time_instr","time_list1","time_list2","time_logger","time_next","time_pause","time_response_1","time_sound","time_start_exp","time_task","time_thanks","time_training1","time_training2","title","total_correct","total_response_time","total_responses","uniform_coordinates","width","word_count"
"undefined","undefined","325343.5","325343.5","black","legacy","10distr","0","distr","NA","uniform","undefined","undefined","undefined","0","0","0","0","0","NA","0","0","0","0","2","0","0","0","1","0","0","0","0","12/08/19 17:28:03","The main experiment item","yes","tmp110oashp.osexp","C:/Users/lev/Documents","no","mono","no","18","no","white","no","yes","768","0","0","C:/Users/lev/Documents/L06NY.csv","PRF","SG","FUT","50","Kafkaesque Koffka","3.2.7","0","5","space","5","NA","6786","643901","6786","NA","2","Дима проверит почту, если компьютер включится.","1024","2","48000","-16","experiment","PRF","SG","FUT","sv","6","even","648995","NA","NA","4641","648997","NA","4645","NA","648548","658896","4645","658816","652027","648997","NA","652026","NA","NA","648548","New experiment","0","650687","2","yes","1024","6"
"undefined","undefined","217553.333333","217553.333333","black","legacy","2esli","0","esli","NA","uniform","undefined","undefined","undefined","1","0","0","0","1","NA","0","0","0","1","2","1","1","1","1","1","0","0","0","12/08/19 17:28:03","The main experiment item","yes","tmp110oashp.osexp","C:/Users/lev/Documents","no","mono","no","18","no","white","no","yes","768","1","1","C:/Users/lev/Documents/L06NY.csv","PRF","PL","PST","4","Kafkaesque Koffka","3.2.7","0","1","space","1","NA","1973","643901","1973","NA","2","Гости не сообщили, если они приедут.","1024","2","48000","-16","experiment","PRF","PL","FUT","so","6","even","659346","NA","NA","4641","659348","NA","4645","NA","648548","664023","4645","663943","661967","659348","NA","661967","NA","NA","648548","New experiment","0","652660","3","yes","1024","6"
"undefined","undefined","163843","163843","black","legacy","12li","0","li","NA","uniform","undefined","undefined","undefined","2","0","0","0","2","NA","0","0","0","2","2","2","2","2","1","2","0","0","0","12/08/19 17:28:03","The main experiment item","yes","tmp110oashp.osexp","C:/Users/lev/Documents","no","mono","no","18","no","white","no","yes","768","2","2","C:/Users/lev/Documents/L06NY.csv","PRF","SG","PST","23","Kafkaesque Koffka","3.2.7","0","4","space","4","NA","2712","643901","2712","NA","2","Нина спросила, поели ли дети.","1024","2","48000","-16","experiment","PRF","PL","PST","vos","6","even","664392","NA","NA","4641","664394","NA","4645","NA","648548","669370","4645","669290","666576","664394","NA","666576","NA","NA","648548","New experiment","0","655372","4","yes","1024","5"
"undefined","undefined","221066.666667","221066.666667","black","legacy","8esli","0","li","esli","uniform","undefined","undefined","undefined","3","0","0","0","3","NA","0","0","0","3","2","3","3","3","1","3","0","0","0","12/08/19 17:28:03","The main experiment item","yes","tmp110oashp.osexp","C:/Users/lev/Documents","no","mono","no","18","no","white","no","yes","768","0","2","C:/Users/lev/Documents/L06NY.csv","PRF","SG","PST","16","Kafkaesque Koffka","3.2.7","0","2","space","2","NA","1264","669764","1264","NA","2","Миша уточнил, если на обед будет суп.","1024","2","48000","-16","experiment","IMP","SG","FUT","ovs","6","even","674742","NA","674409","4641","674744","NA","4645","NA","648548","678654","4645","678574","677307","674744","669468","677306","NA","NA","648548","New experiment","0","1326400","6","yes","1024","7"
"undefined","undefined","189643.285714","189643.285714","black","legacy","1esli","0","li","esli","uniform","undefined","undefined","undefined","4","0","0","0","4","NA","0","0","0","4","2","4","4","4","1","4","0","0","0","12/08/19 17:28:03","The main experiment item","yes","tmp110oashp.osexp","C:/Users/lev/Documents","no","mono","no","18","no","white","no","yes","768","1","2","C:/Users/lev/Documents/L06NY.csv","IMP","SG","PST","2","Kafkaesque Koffka","3.2.7","0","2","space","2","NA","1103","669764","1103","NA","2","Саша не знала, если дети придут домой.","1024","2","48000","-16","experiment","PRF","PL","FUT","svo","6","even","679102","NA","674409","4641","679104","NA","4645","NA","648548","683063","4645","682983","681877","679104","669468","681877","NA","NA","648548","New experiment","0","1327503","7","yes","1024","7"
"undefined","undefined","166288.375","166288.375","black","legacy","18li","0","li","li","uniform","undefined","undefined","undefined","5","0","0","0","5","NA","0","0","0","5","2","5","5","5","1","5","0","0","0","12/08/19 17:28:03","The main experiment item","yes","tmp110oashp.osexp","C:/Users/lev/Documents","no","mono","no","18","no","white","no","yes","768","2","2","C:/Users/lev/Documents/L06NY.csv","PRF","PL","PST","35","Kafkaesque Koffka","3.2.7","0","5","space","5","NA","2804","669764","2804","NA","2","Хозяева уточнили, выключила ли Маша плиту.","1024","2","48000","-16","experiment","PRF","SG","PST","vso","6","even","683542","NA","674409","4641","683544","NA","4645","NA","648548","689473","4645","689393","686587","683544","669468","686587","NA","NA","648548","New experiment","0","1330307","8","yes","1024","6"
"undefined","undefined","147879.555556","147879.555556","black","legacy","3distr","0","li","distr","uniform","undefined","undefined","undefined","6","0","0","0","6","NA","0","0","0","6","2","6","6","6","1","6","0","0","0","12/08/19 17:28:03","The main experiment item","yes","tmp110oashp.osexp","C:/Users/lev/Documents","no","mono","no","18","no","white","no","yes","768","3","2","C:/Users/lev/Documents/L06NY.csv","PRF","SG","FUT","43","Kafkaesque Koffka","3.2.7","0","4","space","4","NA","609","669764","609","NA","2","Таня посмотрит новости, если заработает телевизор.","1024","2","48000","-16","experiment","PRF","SG","FUT","vs","6","even","689935","NA","674409","4641","689937","NA","4645","NA","648548","693829","4645","693749","693137","689937","669468","693137","NA","NA","648548","New experiment","0","1330916","9","yes","1024","6"
"undefined","undefined","133305.8","133305.8","black","legacy","1distr","0","li","distr","uniform","undefined","undefined","undefined","7","0","0","0","7","NA","0","0","0","7","2","7","7","7","1","7","0","0","0","12/08/19 17:28:03","The main experiment item","yes","tmp110oashp.osexp","C:/Users/lev/Documents","no","mono","no","18","no","white","no","yes","768","4","2","C:/Users/lev/Documents/L06NY.csv","PRF","SG","FUT","41","Kafkaesque Koffka","3.2.7","0","3","space","3","NA","2142","669764","2142","NA","2","Папа придёт поздно, если вечером будет снег.","1024","2","48000","-16","experiment","IMP","PL","FUT","ovs","6","even","694254","NA","674409","4641","694256","NA","4645","NA","648548","699221","4645","699141","696997","694256","669468","696997","NA","NA","648548","New experiment","0","1333058","10","yes","1024","7"
"undefined","undefined","121317.454545","121317.454545","black","legacy","15li","0","li","li","uniform","undefined","undefined","undefined","8","0","0","0","8","NA","0","0","0","8","2","8","8","8","1","8","0","0","0","12/08/19 17:28:03","The main experiment item","yes","tmp110oashp.osexp","C:/Users/lev/Documents","no","mono","no","18","no","white","no","yes","768","5","2","C:/Users/lev/Documents/L06NY.csv","PRF","SG","PST","29","Kafkaesque Koffka","3.2.7","0","5","space","5","NA","1434","669764","1434","NA","2","Учитель поинтересовался, выполнили ли ученики задание.","1024","2","48000","-16","experiment","PRF","PL","PST","vso","6","even","699715","NA","674409","4641","699718","NA","4645","NA","648548","704914","4645","704834","703397","699718","669468","703396","NA","NA","648548","New experiment","0","1334492","11","yes","1024","6"
"undefined","undefined","111260","111260","black","legacy","3esli","0","li","esli","uniform","undefined","undefined","undefined","9","0","0","0","9","NA","0","0","0","9","2","9","9","9","1","9","0","0","0","12/08/19 17:28:03","The main experiment item","yes","tmp110oashp.osexp","C:/Users/lev/Documents","no","mono","no","18","no","white","no","yes","768","6","2","C:/Users/lev/Documents/L06NY.csv","IMP","PL","PST","6","Kafkaesque Koffka","3.2.7","0","1","space","1","NA","628","669764","628","NA","2","Туристы сомневались, если вечером будет дождь.","1024","2","48000","-16","experiment","IMP","SG","FUT","vs","6","even","705361","NA","674409","4641","705363","NA","4645","NA","648548","709018","4645","708937","708307","705363","669468","708306","NA","NA","648548","New experiment","0","1335120","12","yes","1024","6"
