"acc","accuracy","average_response_time","avg_rt","background","canvas_backend","coding","compensation","condition","conditon","coordinates","correct","correct_next","correct_response_1","count_exp_sequence","count_exp_sequence1","count_exp_sequence2","count_experiment","count_fixation","count_getting_started","count_instr","count_list1","count_list2","count_logger","count_next","count_pause","count_response_1","count_sound","count_start_exp","count_task","count_thanks","count_training1","count_training2","datetime","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","live_row","live_row_training1","logfile","main_asp","main_num","main_tense","num","opensesame_codename","opensesame_version","repeat_cycle","response","response_next","response_response_1","response_thanks","response_time","response_time_next","response_time_response_1","response_time_thanks","round_decimals","sentence_rus","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","sub_asp","sub_num","sub_tense","sub_wo","subject_nr","subject_parity","time_exp_sequence","time_exp_sequence1","time_exp_sequence2","time_experiment","time_fixation","time_getting_started","time_instr","time_list1","time_list2","time_logger","time_next","time_pause","time_response_1","time_sound","time_start_exp","time_task","time_thanks","time_training1","time_training2","title","total_correct","total_response_time","total_responses","uniform_coordinates","width","word_count"
"undefined","undefined","12848","12848","black","legacy","10distr","0","distr","NA","uniform","undefined","undefined","undefined","0","0","0","0","0","NA","0","0","0","0","2","0","0","0","1","0","0","0","0","Sat Dec  7 13:22:13 2019","The main experiment item","yes","liesli.osexp","C:/Users/annar/OneDrive/Documents/Uni/Магистратура/Uoensuu/Inderect_questions_li_esli/exp","no","mono","no","18","no","white","no","yes","768","0","0","C:/Users/annar/OneDrive/Documents/Uni/Магистратура/Uoensuu/Inderect_questions_li_esli/exp/L03NO.csv","PRF","SG","FUT","50","Kafkaesque Koffka","3.2.7","0","4","space","4","NA","6888","18808","6888","NA","2","Дима проверит почту, если компьютер включится.","1024","2","48000","-16","experiment","PRF","SG","FUT","sv","3","odd","23310","NA","NA","4179","23312","NA","4187","22998","NA","33302","4188","33222","26328","23312","NA","26328","NA","23001","NA","New experiment","0","25696","2","yes","1024","6"
"undefined","undefined","9090.333333333334","9090.333333333334","black","legacy","2li","0","li","NA","uniform","undefined","undefined","undefined","1","0","0","0","1","NA","0","0","0","1","2","1","1","1","1","1","0","0","0","Sat Dec  7 13:22:13 2019","The main experiment item","yes","liesli.osexp","C:/Users/annar/OneDrive/Documents/Uni/Магистратура/Uoensuu/Inderect_questions_li_esli/exp","no","mono","no","18","no","white","no","yes","768","1","1","C:/Users/annar/OneDrive/Documents/Uni/Магистратура/Uoensuu/Inderect_questions_li_esli/exp/L03NO.csv","PRF","PL","PST","3","Kafkaesque Koffka","3.2.7","0","5","space","5","NA","1575","18808","1575","NA","2","Гости не сообщили, приедут ли они.","1024","2","48000","-16","experiment","PRF","PL","FUT","vs","3","odd","33591","NA","NA","4179","33593","NA","4187","22998","NA","37642","4188","37562","35981","33593","NA","35981","NA","23001","NA","New experiment","0","27271","3","yes","1024","6"
"undefined","undefined","7814.75","7814.75","black","legacy","12esli","0","esli","NA","uniform","undefined","undefined","undefined","2","0","0","0","2","NA","0","0","0","2","2","2","2","2","1","2","0","0","0","Sat Dec  7 13:22:13 2019","The main experiment item","yes","liesli.osexp","C:/Users/annar/OneDrive/Documents/Uni/Магистратура/Uoensuu/Inderect_questions_li_esli/exp","no","mono","no","18","no","white","no","yes","768","2","2","C:/Users/annar/OneDrive/Documents/Uni/Магистратура/Uoensuu/Inderect_questions_li_esli/exp/L03NO.csv","PRF","SG","PST","24","Kafkaesque Koffka","3.2.7","0","2","space","2","NA","3988","18808","3988","NA","2","Нина спросила, если дети поели.","1024","2","48000","-16","experiment","PRF","PL","PST","sv","3","odd","37925","NA","NA","4179","37926","NA","4187","22998","NA","44212","4188","44132","40140","37927","NA","40140","NA","23001","NA","New experiment","0","31259","4","yes","1024","5"
"undefined","undefined","14005","14005","black","legacy","8li","0","li","NA","uniform","undefined","undefined","undefined","3","0","0","0","3","NA","0","0","0","3","2","3","3","3","1","3","0","0","0","Sat Dec  7 13:22:13 2019","The main experiment item","yes","liesli.osexp","C:/Users/annar/OneDrive/Documents/Uni/Магистратура/Uoensuu/Inderect_questions_li_esli/exp","no","mono","no","18","no","white","no","yes","768","0","2","C:/Users/annar/OneDrive/Documents/Uni/Магистратура/Uoensuu/Inderect_questions_li_esli/exp/L03NO.csv","PRF","SG","PST","15","Kafkaesque Koffka","3.2.7","0","5","space","5","NA","1356","51415","1356","NA","2","Миша уточнил, будет ли на обед суп.","1024","2","48000","-16","experiment","IMP","SG","FUT","vos","3","odd","55877","55604","NA","4179","55879","NA","4187","22998","NA","59774","4188","59693","58330","55879","44249","58330","NA","23001","NA","New experiment","0","84030","6","yes","1024","7"
"undefined","undefined","12286.57142857143","12286.57142857143","black","legacy","1li","0","li","NA","uniform","undefined","undefined","undefined","4","0","0","0","4","NA","0","0","0","4","2","4","4","4","1","4","0","0","0","Sat Dec  7 13:22:13 2019","The main experiment item","yes","liesli.osexp","C:/Users/annar/OneDrive/Documents/Uni/Магистратура/Uoensuu/Inderect_questions_li_esli/exp","no","mono","no","18","no","white","no","yes","768","1","2","C:/Users/annar/OneDrive/Documents/Uni/Магистратура/Uoensuu/Inderect_questions_li_esli/exp/L03NO.csv","IMP","SG","PST","1","Kafkaesque Koffka","3.2.7","0","5","space","5","NA","1976","51415","1976","NA","2","Саша не знала, придут ли дети домой.","1024","2","48000","-16","experiment","PRF","PL","FUT","vso","3","odd","60077","55604","NA","4179","60079","NA","4187","22998","NA","64550","4188","64470","62490","60079","44249","62489","NA","23001","NA","New experiment","0","86006","7","yes","1024","7"
"undefined","undefined","11067.5","11067.5","black","legacy","18esli","0","esli","NA","uniform","undefined","undefined","undefined","5","0","0","0","5","NA","0","0","0","5","2","5","5","5","1","5","0","0","0","Sat Dec  7 13:22:13 2019","The main experiment item","yes","liesli.osexp","C:/Users/annar/OneDrive/Documents/Uni/Магистратура/Uoensuu/Inderect_questions_li_esli/exp","no","mono","no","18","no","white","no","yes","768","2","2","C:/Users/annar/OneDrive/Documents/Uni/Магистратура/Uoensuu/Inderect_questions_li_esli/exp/L03NO.csv","PRF","PL","PST","36","Kafkaesque Koffka","3.2.7","0","2","space","2","NA","2534","51415","2534","NA","2","Хозяева уточнили, если Маша выключила плиту.","1024","2","48000","-16","experiment","PRF","SG","PST","svo","3","odd","64866","55604","NA","4179","64868","NA","4187","22998","NA","70527","4188","70447","67910","64868","44249","67910","NA","23001","NA","New experiment","0","88540","8","yes","1024","6"
"undefined","undefined","10263.111111111111","10263.111111111111","black","legacy","3distr","0","distr","NA","uniform","undefined","undefined","undefined","6","0","0","0","6","NA","0","0","0","6","2","6","6","6","1","6","0","0","0","Sat Dec  7 13:22:13 2019","The main experiment item","yes","liesli.osexp","C:/Users/annar/OneDrive/Documents/Uni/Магистратура/Uoensuu/Inderect_questions_li_esli/exp","no","mono","no","18","no","white","no","yes","768","3","2","C:/Users/annar/OneDrive/Documents/Uni/Магистратура/Uoensuu/Inderect_questions_li_esli/exp/L03NO.csv","PRF","SG","FUT","43","Kafkaesque Koffka","3.2.7","0","5","space","5","NA","3828","51415","3828","NA","2","Таня посмотрит новости, если заработает телевизор.","1024","2","48000","-16","experiment","PRF","SG","FUT","vs","3","odd","70877","55604","NA","4179","70879","NA","4187","22998","NA","77991","4188","77911","74079","70879","44249","74079","NA","23001","NA","New experiment","0","92368","9","yes","1024","6"
"undefined","undefined","9494.1","9494.1","black","legacy","1distr","0","distr","NA","uniform","undefined","undefined","undefined","7","0","0","0","7","NA","0","0","0","7","2","7","7","7","1","7","0","0","0","Sat Dec  7 13:22:13 2019","The main experiment item","yes","liesli.osexp","C:/Users/annar/OneDrive/Documents/Uni/Магистратура/Uoensuu/Inderect_questions_li_esli/exp","no","mono","no","18","no","white","no","yes","768","4","2","C:/Users/annar/OneDrive/Documents/Uni/Магистратура/Uoensuu/Inderect_questions_li_esli/exp/L03NO.csv","PRF","SG","FUT","41","Kafkaesque Koffka","3.2.7","0","4","space","4","NA","2573","51415","2573","NA","2","Папа придёт поздно, если вечером будет снег.","1024","2","48000","-16","experiment","IMP","PL","FUT","ovs","3","odd","78371","55604","NA","4179","78373","NA","4187","22998","NA","83777","4188","83697","81120","78373","44249","81120","NA","23001","NA","New experiment","0","94941","10","yes","1024","7"
"undefined","undefined","8872.09090909091","8872.09090909091","black","legacy","15esli","0","esli","NA","uniform","undefined","undefined","undefined","8","0","0","0","8","NA","0","0","0","8","2","8","8","8","1","8","0","0","0","Sat Dec  7 13:22:13 2019","The main experiment item","yes","liesli.osexp","C:/Users/annar/OneDrive/Documents/Uni/Магистратура/Uoensuu/Inderect_questions_li_esli/exp","no","mono","no","18","no","white","no","yes","768","5","2","C:/Users/annar/OneDrive/Documents/Uni/Магистратура/Uoensuu/Inderect_questions_li_esli/exp/L03NO.csv","PRF","SG","PST","30","Kafkaesque Koffka","3.2.7","0","1","space","1","NA","2652","51415","2652","NA","2","Учитель поинтересовался, если ученики выполнили задание.","1024","2","48000","-16","experiment","PRF","PL","PST","svo","3","odd","84099","55604","NA","4179","84101","NA","4187","22998","NA","90409","4188","90329","87671","84101","44249","87670","NA","23001","NA","New experiment","0","97593","11","yes","1024","6"
"undefined","undefined","8398.333333333334","8398.333333333334","black","legacy","3li","0","li","NA","uniform","undefined","undefined","undefined","9","0","0","0","9","NA","0","0","0","9","2","9","9","9","1","9","0","0","0","Sat Dec  7 13:22:13 2019","The main experiment item","yes","liesli.osexp","C:/Users/annar/OneDrive/Documents/Uni/Магистратура/Uoensuu/Inderect_questions_li_esli/exp","no","mono","no","18","no","white","no","yes","768","6","2","C:/Users/annar/OneDrive/Documents/Uni/Магистратура/Uoensuu/Inderect_questions_li_esli/exp/L03NO.csv","IMP","PL","PST","5","Kafkaesque Koffka","3.2.7","0","5","space","5","NA","3187","51415","3187","NA","2","Туристы сомневались, будет ли вечером дождь.","1024","2","48000","-16","experiment","IMP","SG","FUT","vs","3","odd","90724","55604","NA","4179","90727","NA","4187","22998","NA","96745","4188","96665","93472","90727","44249","93472","NA","23001","NA","New experiment","0","100780","12","yes","1024","6"
