"acc","accuracy","average_response_time","avg_rt","background","canvas_backend","coding","compensation","condition","conditon","coordinates","correct","correct_next","correct_response_1","count_exp_sequence","count_exp_sequence1","count_exp_sequence2","count_experiment","count_fixation","count_getting_started","count_instr","count_list1","count_list2","count_logger","count_next","count_pause","count_response_1","count_sound","count_start_exp","count_task","count_thanks","count_training1","count_training2","datetime","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","live_row","live_row_training2","logfile","main_asp","main_num","main_tense","num","opensesame_codename","opensesame_version","repeat_cycle","response","response_next","response_response_1","response_thanks","response_time","response_time_next","response_time_response_1","response_time_thanks","round_decimals","sentence_rus","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","sub_asp","sub_num","sub_tense","sub_wo","subject_nr","subject_parity","time_exp_sequence","time_exp_sequence1","time_exp_sequence2","time_experiment","time_fixation","time_getting_started","time_instr","time_list1","time_list2","time_logger","time_next","time_pause","time_response_1","time_sound","time_start_exp","time_task","time_thanks","time_training1","time_training2","title","total_correct","total_response_time","total_responses","uniform_coordinates","width","word_count"
"undefined","undefined","27949","27949","black","legacy","10distr","0","distr","NA","uniform","undefined","undefined","undefined","0","0","0","0","0","NA","0","0","0","0","2","0","0","0","1","0","0","0","0","Mon Jan 27 19:41:56 2020","The main experiment item","yes","liesli.osexp","/Users/nadya/Desktop/Эксперимент","no","mono","no","18","no","white","no","no","768","0","0","/Users/nadya/Desktop/Эксперимент/subject-44.csv","PRF","SG","FUT","50","Kafkaesque Koffka","3.2.7","0","4","space","4","NA","10711","45187","10711","NA","2","Дима проверит почту, если компьютер включится.","1024","2","48000","-16","experiment","PRF","SG","FUT","sv","44","even","49310","NA","NA","3650","49324","NA","3687","NA","48894","63161","3687","63081","52356","49324","NA","52356","NA","NA","48894","New experiment","0","55898","2","yes","1024","6"
"undefined","undefined","19213.3333333","19213.3333333","black","legacy","2esli","0","esli","NA","uniform","undefined","undefined","undefined","1","0","0","0","1","NA","0","0","0","1","2","1","1","1","1","1","0","0","0","Mon Jan 27 19:41:56 2020","The main experiment item","yes","liesli.osexp","/Users/nadya/Desktop/Эксперимент","no","mono","no","18","no","white","no","no","768","1","1","/Users/nadya/Desktop/Эксперимент/subject-44.csv","PRF","PL","PST","4","Kafkaesque Koffka","3.2.7","0","4","space","4","NA","1742","45187","1742","NA","2","Гости не сообщили, если они приедут.","1024","2","48000","-16","experiment","PRF","PL","FUT","so","44","even","63563","NA","NA","3650","63575","NA","3687","NA","48894","68042","3687","67962","66204","63576","NA","66203","NA","NA","48894","New experiment","0","57640","3","yes","1024","6"
"undefined","undefined","14578","14578","black","legacy","12li","0","li","NA","uniform","undefined","undefined","undefined","2","0","0","0","2","NA","0","0","0","2","2","2","2","2","1","2","0","0","0","Mon Jan 27 19:41:56 2020","The main experiment item","yes","liesli.osexp","/Users/nadya/Desktop/Эксперимент","no","mono","no","18","no","white","no","no","768","2","2","/Users/nadya/Desktop/Эксперимент/subject-44.csv","PRF","SG","PST","23","Kafkaesque Koffka","3.2.7","0","5","space","5","NA","672","45187","672","NA","2","Нина спросила, поели ли дети.","1024","2","48000","-16","experiment","PRF","PL","PST","vos","44","even","68391","NA","NA","3650","68402","NA","3687","NA","48894","71386","3687","71306","70620","68402","NA","70620","NA","NA","48894","New experiment","0","58312","4","yes","1024","5"
"undefined","undefined","23203.6666667","23203.6666667","black","legacy","8esli","0","li","esli","uniform","undefined","undefined","undefined","3","0","0","0","3","NA","0","0","0","3","2","3","3","3","1","3","0","0","0","Mon Jan 27 19:41:56 2020","The main experiment item","yes","liesli.osexp","/Users/nadya/Desktop/Эксперимент","no","mono","no","18","no","white","no","no","768","0","2","/Users/nadya/Desktop/Эксперимент/subject-44.csv","PRF","SG","PST","16","Kafkaesque Koffka","3.2.7","0","3","space","3","NA","1727","79183","1727","NA","2","Миша уточнил, если на обед будет суп.","1024","2","48000","-16","experiment","IMP","SG","FUT","ovs","44","even","83244","NA","82871","3650","83257","NA","3687","NA","48894","87673","3687","87593","85852","83257","71433","85852","NA","NA","48894","New experiment","0","139222","6","yes","1024","7"
"undefined","undefined","20207.7142857","20207.7142857","black","legacy","1esli","0","li","esli","uniform","undefined","undefined","undefined","4","0","0","0","4","NA","0","0","0","4","2","4","4","4","1","4","0","0","0","Mon Jan 27 19:41:56 2020","The main experiment item","yes","liesli.osexp","/Users/nadya/Desktop/Эксперимент","no","mono","no","18","no","white","no","no","768","1","2","/Users/nadya/Desktop/Эксперимент/subject-44.csv","IMP","SG","PST","2","Kafkaesque Koffka","3.2.7","0","5","space","5","NA","2232","79183","2232","NA","2","Саша не знала, если дети придут домой.","1024","2","48000","-16","experiment","PRF","PL","FUT","svo","44","even","88060","NA","82871","3650","88071","NA","3687","NA","48894","93171","3687","93091","90844","88071","71433","90844","NA","NA","48894","New experiment","0","141454","7","yes","1024","7"
"undefined","undefined","17927.5","17927.5","black","legacy","18li","0","li","li","uniform","undefined","undefined","undefined","5","0","0","0","5","NA","0","0","0","5","2","5","5","5","1","5","0","0","0","Mon Jan 27 19:41:56 2020","The main experiment item","yes","liesli.osexp","/Users/nadya/Desktop/Эксперимент","no","mono","no","18","no","white","no","no","768","2","2","/Users/nadya/Desktop/Эксперимент/subject-44.csv","PRF","PL","PST","35","Kafkaesque Koffka","3.2.7","0","4","space","4","NA","1966","79183","1966","NA","2","Хозяева уточнили, выключила ли Маша плиту.","1024","2","48000","-16","experiment","PRF","SG","PST","vso","44","even","93583","NA","82871","3650","93595","NA","3687","NA","48894","98697","3687","98617","96637","93595","71433","96637","NA","NA","48894","New experiment","0","143420","8","yes","1024","6"
"undefined","undefined","16110.4444444","16110.4444444","black","legacy","3distr","0","li","distr","uniform","undefined","undefined","undefined","6","0","0","0","6","NA","0","0","0","6","2","6","6","6","1","6","0","0","0","Mon Jan 27 19:41:56 2020","The main experiment item","yes","liesli.osexp","/Users/nadya/Desktop/Эксперимент","no","mono","no","18","no","white","no","no","768","3","2","/Users/nadya/Desktop/Эксперимент/subject-44.csv","PRF","SG","FUT","43","Kafkaesque Koffka","3.2.7","0","5","space","5","NA","1574","79183","1574","NA","2","Таня посмотрит новости, если заработает телевизор.","1024","2","48000","-16","experiment","PRF","SG","FUT","vs","44","even","99112","NA","82871","3650","99123","NA","3687","NA","48894","104008","3687","103928","102337","99123","71433","102337","NA","NA","48894","New experiment","0","144994","9","yes","1024","6"
"undefined","undefined","14608.1","14608.1","black","legacy","1distr","0","li","distr","uniform","undefined","undefined","undefined","7","0","0","0","7","NA","0","0","0","7","2","7","7","7","1","7","0","0","0","Mon Jan 27 19:41:56 2020","The main experiment item","yes","liesli.osexp","/Users/nadya/Desktop/Эксперимент","no","mono","no","18","no","white","no","no","768","4","2","/Users/nadya/Desktop/Эксперимент/subject-44.csv","PRF","SG","FUT","41","Kafkaesque Koffka","3.2.7","0","5","space","5","NA","1087","79183","1087","NA","2","Папа придёт поздно, если вечером будет снег.","1024","2","48000","-16","experiment","IMP","PL","FUT","ovs","44","even","104395","NA","82871","3650","104408","NA","3687","NA","48894","108340","3687","108260","107157","104408","71433","107157","NA","NA","48894","New experiment","0","146081","10","yes","1024","7"
"undefined","undefined","13379","13379","black","legacy","15li","0","li","li","uniform","undefined","undefined","undefined","8","0","0","0","8","NA","0","0","0","8","2","8","8","8","1","8","0","0","0","Mon Jan 27 19:41:56 2020","The main experiment item","yes","liesli.osexp","/Users/nadya/Desktop/Эксперимент","no","mono","no","18","no","white","no","no","768","5","2","/Users/nadya/Desktop/Эксперимент/subject-44.csv","PRF","SG","PST","29","Kafkaesque Koffka","3.2.7","0","5","space","5","NA","1088","79183","1088","NA","2","Учитель поинтересовался, выполнили ли ученики задание.","1024","2","48000","-16","experiment","PRF","PL","PST","vso","44","even","108803","NA","82871","3650","108815","NA","3687","NA","48894","113680","3687","113600","112496","108815","71433","112496","NA","NA","48894","New experiment","0","147169","11","yes","1024","6"
"undefined","undefined","12309.5833333","12309.5833333","black","legacy","3esli","0","li","esli","uniform","undefined","undefined","undefined","9","0","0","0","9","NA","0","0","0","9","2","9","9","9","1","9","0","0","0","Mon Jan 27 19:41:56 2020","The main experiment item","yes","liesli.osexp","/Users/nadya/Desktop/Эксперимент","no","mono","no","18","no","white","no","no","768","6","2","/Users/nadya/Desktop/Эксперимент/subject-44.csv","IMP","PL","PST","6","Kafkaesque Koffka","3.2.7","0","5","space","5","NA","546","79183","546","NA","2","Туристы сомневались, если вечером будет дождь.","1024","2","48000","-16","experiment","IMP","SG","FUT","vs","44","even","114083","NA","82871","3650","114094","NA","3687","NA","48894","117677","3687","117597","117035","114094","71433","117035","NA","NA","48894","New experiment","0","147715","12","yes","1024","6"
