"acc","accuracy","average_response_time","avg_rt","background","canvas_backend","coding","compensation","condition","conditon","coordinates","correct","correct_next","correct_response_1","count_exp_sequence","count_exp_sequence1","count_exp_sequence2","count_experiment","count_fixation","count_getting_started","count_instr","count_list1","count_list2","count_logger","count_next","count_pause","count_response_1","count_sound","count_start_exp","count_task","count_thanks","count_training1","count_training2","datetime","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","live_row","live_row_training2","logfile","main_asp","main_num","main_tense","num","opensesame_codename","opensesame_version","repeat_cycle","response","response_next","response_response_1","response_thanks","response_time","response_time_next","response_time_response_1","response_time_thanks","round_decimals","sentence_rus","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","sub_asp","sub_num","sub_tense","sub_wo","subject_nr","subject_parity","time_exp_sequence","time_exp_sequence1","time_exp_sequence2","time_experiment","time_fixation","time_getting_started","time_instr","time_list1","time_list2","time_logger","time_next","time_pause","time_response_1","time_sound","time_start_exp","time_task","time_thanks","time_training1","time_training2","title","total_correct","total_response_time","total_responses","uniform_coordinates","width","word_count"
"undefined","undefined","352884.5","352884.5","black","legacy","10distr","0","distr","NA","uniform","undefined","undefined","undefined","0","0","0","0","0","NA","0","0","0","0","2","0","0","0","1","0","0","0","0","12/10/19 17:41:41","The main experiment item","yes","tmp110oashp.osexp","C:/Users/lev/Documents","no","mono","no","18","no","white","no","yes","768","0","0","C:/Users/lev/Documents/Results_LJ/L16HO.csv","PRF","SG","FUT","50","Kafkaesque Koffka","3.2.7","0","3","space","3","NA","22072","683697","22072","NA","2","Дима проверит почту, если компьютер включится.","1024","2","48000","-16","experiment","PRF","SG","FUT","sv","16","even","687458","NA","NA","3331","687460","NA","3336","NA","687035","712629","3336","712549","690475","687460","NA","690474","NA","NA","687035","New experiment","0","705769","2","yes","1024","6"
"undefined","undefined","238848.666667","238848.666667","black","legacy","2esli","0","esli","NA","uniform","undefined","undefined","undefined","1","0","0","0","1","NA","0","0","0","1","2","1","1","1","1","1","0","0","0","12/10/19 17:41:41","The main experiment item","yes","tmp110oashp.osexp","C:/Users/lev/Documents","no","mono","no","18","no","white","no","yes","768","1","1","C:/Users/lev/Documents/Results_LJ/L16HO.csv","PRF","PL","PST","4","Kafkaesque Koffka","3.2.7","0","3","space","3","NA","10777","683697","10777","NA","2","Гости не сообщили, если они приедут.","1024","2","48000","-16","experiment","PRF","PL","FUT","so","16","even","713029","NA","NA","3331","713031","NA","3336","NA","687035","726503","3336","726423","715644","713031","NA","715644","NA","NA","687035","New experiment","0","716546","3","yes","1024","6"
"undefined","undefined","180126","180126","black","legacy","12li","0","li","NA","uniform","undefined","undefined","undefined","2","0","0","0","2","NA","0","0","0","2","2","2","2","2","1","2","0","0","0","12/10/19 17:41:41","The main experiment item","yes","tmp110oashp.osexp","C:/Users/lev/Documents","no","mono","no","18","no","white","no","yes","768","2","2","C:/Users/lev/Documents/Results_LJ/L16HO.csv","PRF","SG","PST","23","Kafkaesque Koffka","3.2.7","0","5","space","5","NA","3958","683697","3958","NA","2","Нина спросила, поели ли дети.","1024","2","48000","-16","experiment","PRF","PL","PST","vos","16","even","726830","NA","NA","3331","726832","NA","3336","NA","687035","733065","3336","732985","729025","726832","NA","729024","NA","NA","687035","New experiment","0","720504","4","yes","1024","5"
"undefined","undefined","245714.833333","245714.833333","black","legacy","8esli","0","li","esli","uniform","undefined","undefined","undefined","3","0","0","0","3","NA","0","0","0","3","2","3","3","3","1","3","0","0","0","12/10/19 17:41:41","The main experiment item","yes","tmp110oashp.osexp","C:/Users/lev/Documents","no","mono","no","18","no","white","no","yes","768","0","2","C:/Users/lev/Documents/Results_LJ/L16HO.csv","PRF","SG","PST","16","Kafkaesque Koffka","3.2.7","0","3","space","3","NA","14302","739483","14302","NA","2","Миша уточнил, если на обед будет суп.","1024","2","48000","-16","experiment","IMP","SG","FUT","ovs","16","even","743102","NA","742819","3331","743104","NA","3336","NA","687035","760069","3336","759989","745685","743104","733110","745685","NA","NA","687035","New experiment","0","1474289","6","yes","1024","7"
"undefined","undefined","211792.571429","211792.571429","black","legacy","1esli","0","li","esli","uniform","undefined","undefined","undefined","4","0","0","0","4","NA","0","0","0","4","2","4","4","4","1","4","0","0","0","12/10/19 17:41:41","The main experiment item","yes","tmp110oashp.osexp","C:/Users/lev/Documents","no","mono","no","18","no","white","no","yes","768","1","2","C:/Users/lev/Documents/Results_LJ/L16HO.csv","IMP","SG","PST","2","Kafkaesque Koffka","3.2.7","0","3","space","3","NA","8259","739483","8259","NA","2","Саша не знала, если дети придут домой.","1024","2","48000","-16","experiment","PRF","PL","FUT","svo","16","even","760431","NA","742819","3331","760433","NA","3336","NA","687035","771536","3336","771456","763195","760433","733110","763194","NA","NA","687035","New experiment","0","1482548","7","yes","1024","7"
"undefined","undefined","186430.25","186430.25","black","legacy","18li","0","li","li","uniform","undefined","undefined","undefined","5","0","0","0","5","NA","0","0","0","5","2","5","5","5","1","5","0","0","0","12/10/19 17:41:41","The main experiment item","yes","tmp110oashp.osexp","C:/Users/lev/Documents","no","mono","no","18","no","white","no","yes","768","2","2","C:/Users/lev/Documents/Results_LJ/L16HO.csv","PRF","PL","PST","35","Kafkaesque Koffka","3.2.7","0","5","space","5","NA","8894","739483","8894","NA","2","Хозяева уточнили, выключила ли Маша плиту.","1024","2","48000","-16","experiment","PRF","SG","PST","vso","16","even","771903","NA","742819","3331","771905","NA","3336","NA","687035","783932","3336","783852","774955","771905","733110","774955","NA","NA","687035","New experiment","0","1491442","8","yes","1024","6"
"undefined","undefined","166409.888889","166409.888889","black","legacy","3distr","0","li","distr","uniform","undefined","undefined","undefined","6","0","0","0","6","NA","0","0","0","6","2","6","6","6","1","6","0","0","0","12/10/19 17:41:41","The main experiment item","yes","tmp110oashp.osexp","C:/Users/lev/Documents","no","mono","no","18","no","white","no","yes","768","3","2","C:/Users/lev/Documents/Results_LJ/L16HO.csv","PRF","SG","FUT","43","Kafkaesque Koffka","3.2.7","0","5","space","5","NA","6247","739483","6247","NA","2","Таня посмотрит новости, если заработает телевизор.","1024","2","48000","-16","experiment","PRF","SG","FUT","vs","16","even","784324","NA","742819","3331","784326","NA","3336","NA","687035","793844","3336","793764","787515","784326","733110","787514","NA","NA","687035","New experiment","0","1497689","9","yes","1024","6"
"undefined","undefined","150974.2","150974.2","black","legacy","1distr","0","li","distr","uniform","undefined","undefined","undefined","7","0","0","0","7","NA","0","0","0","7","2","7","7","7","1","7","0","0","0","12/10/19 17:41:41","The main experiment item","yes","tmp110oashp.osexp","C:/Users/lev/Documents","no","mono","no","18","no","white","no","yes","768","4","2","C:/Users/lev/Documents/Results_LJ/L16HO.csv","PRF","SG","FUT","41","Kafkaesque Koffka","3.2.7","0","4","space","4","NA","12053","739483","12053","NA","2","Папа придёт поздно, если вечером будет снег.","1024","2","48000","-16","experiment","IMP","PL","FUT","ovs","16","even","794213","NA","742819","3331","794215","NA","3336","NA","687035","809100","3336","809020","796965","794215","733110","796964","NA","NA","687035","New experiment","0","1509742","10","yes","1024","7"
"undefined","undefined","138727.272727","138727.272727","black","legacy","15li","0","li","li","uniform","undefined","undefined","undefined","8","0","0","0","8","NA","0","0","0","8","2","8","8","8","1","8","0","0","0","12/10/19 17:41:41","The main experiment item","yes","tmp110oashp.osexp","C:/Users/lev/Documents","no","mono","no","18","no","white","no","yes","768","5","2","C:/Users/lev/Documents/Results_LJ/L16HO.csv","PRF","SG","PST","29","Kafkaesque Koffka","3.2.7","0","3","space","3","NA","16258","739483","16258","NA","2","Учитель поинтересовался, выполнили ли ученики задание.","1024","2","48000","-16","experiment","PRF","PL","PST","vso","16","even","809529","NA","742819","3331","809531","NA","3336","NA","687035","829544","3336","829464","813203","809531","733110","813203","NA","NA","687035","New experiment","0","1526000","11","yes","1024","6"
"undefined","undefined","128109.916667","128109.916667","black","legacy","3esli","0","li","esli","uniform","undefined","undefined","undefined","9","0","0","0","9","NA","0","0","0","9","2","9","9","9","1","9","0","0","0","12/10/19 17:41:41","The main experiment item","yes","tmp110oashp.osexp","C:/Users/lev/Documents","no","mono","no","18","no","white","no","yes","768","6","2","C:/Users/lev/Documents/Results_LJ/L16HO.csv","IMP","PL","PST","6","Kafkaesque Koffka","3.2.7","0","1","space","1","NA","11319","739483","11319","NA","2","Туристы сомневались, если вечером будет дождь.","1024","2","48000","-16","experiment","IMP","SG","FUT","vs","16","even","829934","NA","742819","3331","829936","NA","3336","NA","687035","844277","3336","844197","832875","829936","733110","832874","NA","NA","687035","New experiment","0","1537319","12","yes","1024","6"
"undefined","undefined","118752.615385","118752.615385","black","legacy","6distr","0","li","distr","uniform","undefined","undefined","undefined","10","0","0","0","10","NA","0","0","0","10","2","10","10","10","1","10","0","0","0","12/10/19 17:41:41","The main experiment item","yes","tmp110oashp.osexp","C:/Users/lev/Documents","no","mono","no","18","no","white","no","yes","768","7","2","C:/Users/lev/Documents/Results_LJ/L16HO.csv","PRF","SG","FUT","46","Kafkaesque Koffka","3.2.7","0","3","space","3","NA","6465","739483","6465","NA","2","Женя пойдёт гулять, если его позовут.","1024","2","48000","-16","experiment","PRF","SG","FUT","ov","16","even","844624","NA","742819","3331","844626","NA","3336","NA","687035","853691","3336","853610","847143","844627","733110","847142","NA","NA","687035","New experiment","0","1543784","13","yes","1024","6"
"undefined","undefined","110812","110812","black","legacy","6li","0","li","li","uniform","undefined","undefined","undefined","11","0","0","0","11","NA","0","0","0","11","2","11","11","11","1","11","0","0","0","12/10/19 17:41:41","The main experiment item","yes","tmp110oashp.osexp","C:/Users/lev/Documents","no","mono","no","18","no","white","no","yes","768","8","2","C:/Users/lev/Documents/Results_LJ/L16HO.csv","PRF","SG","PST","11","Kafkaesque Koffka","3.2.7","0","4","space","4","NA","7584","739483","7584","NA","2","Лена задумалась, понравились ли ей подарки.","1024","2","48000","-16","experiment","PRF","PL","PST","vos","16","even","854058","NA","742819","3331","854060","NA","3336","NA","687035","864541","3336","864460","856874","854060","733110","856873","NA","NA","687035","New experiment","0","1551368","14","yes","1024","6"
"undefined","undefined","103738.533333","103738.533333","black","legacy","20esli","0","li","esli","uniform","undefined","undefined","undefined","12","0","0","0","12","NA","0","0","0","12","2","12","12","12","1","12","0","0","0","12/10/19 17:41:41","The main experiment item","yes","tmp110oashp.osexp","C:/Users/lev/Documents","no","mono","no","18","no","white","no","yes","768","9","2","C:/Users/lev/Documents/Results_LJ/L16HO.csv","PRF","SG","PST","40","Kafkaesque Koffka","3.2.7","0","1","space","1","NA","4710","739483","4710","NA","2","Коля задумался, если в доме остались конфеты.","1024","2","48000","-16","experiment","PRF","PL","PST","ovs","16","even","864929","NA","742819","3331","864931","NA","3336","NA","687035","872666","3336","872586","867874","864931","733110","867873","NA","NA","687035","New experiment","0","1556078","15","yes","1024","7"
"undefined","undefined","97379.5625","97379.5625","black","legacy","5esli","0","li","esli","uniform","undefined","undefined","undefined","13","0","0","0","13","NA","0","0","0","13","2","13","13","13","1","13","0","0","0","12/10/19 17:41:41","The main experiment item","yes","tmp110oashp.osexp","C:/Users/lev/Documents","no","mono","no","18","no","white","no","yes","768","10","2","C:/Users/lev/Documents/Results_LJ/L16HO.csv","PRF","PL","PST","10","Kafkaesque Koffka","3.2.7","0","1","space","1","NA","1995","739483","1995","NA","2","Ученики забыли, если завтра будут занятия.","1024","2","48000","-16","experiment","IMP","PL","FUT","vo","16","even","873043","NA","742819","3331","873045","NA","3336","NA","687035","878039","3336","877959","875962","873046","733110","875962","NA","NA","687035","New experiment","0","1558073","16","yes","1024","6"
"undefined","undefined","91910.8823529","91910.8823529","black","legacy","11li","0","li","li","uniform","undefined","undefined","undefined","14","0","0","0","14","NA","0","0","0","14","2","14","14","14","1","14","0","0","0","12/10/19 17:41:41","The main experiment item","yes","tmp110oashp.osexp","C:/Users/lev/Documents","no","mono","no","18","no","white","no","yes","768","11","2","C:/Users/lev/Documents/Results_LJ/L16HO.csv","IMP","PL","PST","21","Kafkaesque Koffka","3.2.7","0","4","space","4","NA","4412","739483","4412","NA","2","Внуки узнавали, приедет ли летом бабушка. ","1024","2","48000","-16","experiment","PRF","SG","FUT","vos","16","even","878408","NA","742819","3331","878410","NA","3336","NA","687035","885619","3336","885539","881124","878410","733110","881124","NA","NA","687035","New experiment","0","1562485","17","yes","1024","6"
