"acc","accuracy","average_response_time","avg_rt","background","canvas_backend","coding","compensation","condition","conditon","coordinates","correct","correct_next","correct_response_1","count_exp_sequence","count_exp_sequence1","count_exp_sequence2","count_experiment","count_fixation","count_getting_started","count_instr","count_list1","count_list2","count_logger","count_next","count_pause","count_response_1","count_sound","count_start_exp","count_task","count_thanks","count_training1","count_training2","datetime","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","live_row","live_row_training2","logfile","main_asp","main_num","main_tense","num","opensesame_codename","opensesame_version","repeat_cycle","response","response_next","response_response_1","response_thanks","response_time","response_time_next","response_time_response_1","response_time_thanks","round_decimals","sentence_rus","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","sub_asp","sub_num","sub_tense","sub_wo","subject_nr","subject_parity","time_exp_sequence","time_exp_sequence1","time_exp_sequence2","time_experiment","time_fixation","time_getting_started","time_instr","time_list1","time_list2","time_logger","time_next","time_pause","time_response_1","time_sound","time_start_exp","time_task","time_thanks","time_training1","time_training2","title","total_correct","total_response_time","total_responses","uniform_coordinates","width","word_count"
"undefined","undefined","131926.5","131926.5","black","legacy","10distr","0","distr","NA","uniform","undefined","undefined","undefined","0","0","0","0","0","NA","0","0","0","0","2","0","0","0","1","0","0","0","0","12/10/19 16:17:24","The main experiment item","yes","tmp110oashp.osexp","C:/Users/lev/Documents","no","mono","no","18","no","white","no","yes","768","0","0","C:/Users/lev/Documents/Results_LJ/L14HY.csv","PRF","SG","FUT","50","Kafkaesque Koffka","3.2.7","0","5","space","5","NA","2986","260867","2986","NA","2","Дима проверит почту, если компьютер включится.","1024","2","48000","-16","experiment","PRF","SG","FUT","sv","14","even","264744","NA","NA","3505","264746","NA","3510","NA","264381","270834","3511","270754","267766","264746","NA","267765","NA","NA","264381","New experiment","0","263853","2","yes","1024","6"
"undefined","undefined","89343.3333333","89343.3333333","black","legacy","2esli","0","esli","NA","uniform","undefined","undefined","undefined","1","0","0","0","1","NA","0","0","0","1","2","1","1","1","1","1","0","0","0","12/10/19 16:17:24","The main experiment item","yes","tmp110oashp.osexp","C:/Users/lev/Documents","no","mono","no","18","no","white","no","yes","768","1","1","C:/Users/lev/Documents/Results_LJ/L14HY.csv","PRF","PL","PST","4","Kafkaesque Koffka","3.2.7","0","2","space","2","NA","4177","260867","4177","NA","2","Гости не сообщили, если они приедут.","1024","2","48000","-16","experiment","PRF","PL","FUT","so","14","even","271255","NA","NA","3505","271257","NA","3510","NA","264381","278125","3511","278045","273866","271257","NA","273865","NA","NA","264381","New experiment","0","268030","3","yes","1024","6"
"undefined","undefined","67407.75","67407.75","black","legacy","12li","0","li","NA","uniform","undefined","undefined","undefined","2","0","0","0","2","NA","0","0","0","2","2","2","2","2","1","2","0","0","0","12/10/19 16:17:24","The main experiment item","yes","tmp110oashp.osexp","C:/Users/lev/Documents","no","mono","no","18","no","white","no","yes","768","2","2","C:/Users/lev/Documents/Results_LJ/L14HY.csv","PRF","SG","PST","23","Kafkaesque Koffka","3.2.7","0","5","space","5","NA","1601","260867","1601","NA","2","Нина спросила, поели ли дети.","1024","2","48000","-16","experiment","PRF","PL","PST","vos","14","even","278475","NA","NA","3505","278477","NA","3510","NA","264381","282360","3511","282280","280676","278477","NA","280675","NA","NA","264381","New experiment","0","269631","4","yes","1024","5"
"undefined","undefined","93486.8333333","93486.8333333","black","legacy","8esli","0","li","esli","uniform","undefined","undefined","undefined","3","0","0","0","3","NA","0","0","0","3","2","3","3","3","1","3","0","0","0","12/10/19 16:17:24","The main experiment item","yes","tmp110oashp.osexp","C:/Users/lev/Documents","no","mono","no","18","no","white","no","yes","768","0","2","C:/Users/lev/Documents/Results_LJ/L14HY.csv","PRF","SG","PST","16","Kafkaesque Koffka","3.2.7","0","2","space","2","NA","4419","286871","4419","NA","2","Миша уточнил, если на обед будет суп.","1024","2","48000","-16","experiment","IMP","SG","FUT","ovs","14","even","290686","NA","290383","3505","290688","NA","3510","NA","264381","297766","3511","297686","293265","290688","282460","293265","NA","NA","264381","New experiment","0","560921","6","yes","1024","7"
"undefined","undefined","80894.1428571","80894.1428571","black","legacy","1esli","0","li","esli","uniform","undefined","undefined","undefined","4","0","0","0","4","NA","0","0","0","4","2","4","4","4","1","4","0","0","0","12/10/19 16:17:24","The main experiment item","yes","tmp110oashp.osexp","C:/Users/lev/Documents","no","mono","no","18","no","white","no","yes","768","1","2","C:/Users/lev/Documents/Results_LJ/L14HY.csv","IMP","SG","PST","2","Kafkaesque Koffka","3.2.7","0","1","space","1","NA","5338","286871","5338","NA","2","Саша не знала, если дети придут домой.","1024","2","48000","-16","experiment","PRF","PL","FUT","svo","14","even","298183","NA","290383","3505","298185","NA","3510","NA","264381","306387","3511","306307","300966","298185","282460","300965","NA","NA","264381","New experiment","0","566259","7","yes","1024","7"
"undefined","undefined","70977.875","70977.875","black","legacy","18li","0","li","li","uniform","undefined","undefined","undefined","5","0","0","0","5","NA","0","0","0","5","2","5","5","5","1","5","0","0","0","12/10/19 16:17:24","The main experiment item","yes","tmp110oashp.osexp","C:/Users/lev/Documents","no","mono","no","18","no","white","no","yes","768","2","2","C:/Users/lev/Documents/Results_LJ/L14HY.csv","PRF","PL","PST","35","Kafkaesque Koffka","3.2.7","0","5","space","5","NA","1564","286871","1564","NA","2","Хозяева уточнили, выключила ли Маша плиту.","1024","2","48000","-16","experiment","PRF","SG","PST","vso","14","even","306775","NA","290383","3505","306777","NA","3510","NA","264381","311462","3511","311382","309816","306777","282460","309815","NA","NA","264381","New experiment","0","567823","8","yes","1024","6"
"undefined","undefined","63328.5555556","63328.5555556","black","legacy","3distr","0","li","distr","uniform","undefined","undefined","undefined","6","0","0","0","6","NA","0","0","0","6","2","6","6","6","1","6","0","0","0","12/10/19 16:17:24","The main experiment item","yes","tmp110oashp.osexp","C:/Users/lev/Documents","no","mono","no","18","no","white","no","yes","768","3","2","C:/Users/lev/Documents/Results_LJ/L14HY.csv","PRF","SG","FUT","43","Kafkaesque Koffka","3.2.7","0","5","space","5","NA","2134","286871","2134","NA","2","Таня посмотрит новости, если заработает телевизор.","1024","2","48000","-16","experiment","PRF","SG","FUT","vs","14","even","311890","NA","290383","3505","311892","NA","3510","NA","264381","317304","3511","317224","315087","311892","282460","315087","NA","NA","264381","New experiment","0","569957","9","yes","1024","6"
"undefined","undefined","57113.1","57113.1","black","legacy","1distr","0","li","distr","uniform","undefined","undefined","undefined","7","0","0","0","7","NA","0","0","0","7","2","7","7","7","1","7","0","0","0","12/10/19 16:17:24","The main experiment item","yes","tmp110oashp.osexp","C:/Users/lev/Documents","no","mono","no","18","no","white","no","yes","768","4","2","C:/Users/lev/Documents/Results_LJ/L14HY.csv","PRF","SG","FUT","41","Kafkaesque Koffka","3.2.7","0","5","space","5","NA","1174","286871","1174","NA","2","Папа придёт поздно, если вечером будет снег.","1024","2","48000","-16","experiment","IMP","PL","FUT","ovs","14","even","317654","NA","290383","3505","317656","NA","3510","NA","264381","321651","3511","321571","320395","317656","282460","320395","NA","NA","264381","New experiment","0","571131","10","yes","1024","7"
"undefined","undefined","52063.2727273","52063.2727273","black","legacy","15li","0","li","li","uniform","undefined","undefined","undefined","8","0","0","0","8","NA","0","0","0","8","2","8","8","8","1","8","0","0","0","12/10/19 16:17:24","The main experiment item","yes","tmp110oashp.osexp","C:/Users/lev/Documents","no","mono","no","18","no","white","no","yes","768","5","2","C:/Users/lev/Documents/Results_LJ/L14HY.csv","PRF","SG","PST","29","Kafkaesque Koffka","3.2.7","0","5","space","5","NA","1565","286871","1565","NA","2","Учитель поинтересовался, выполнили ли ученики задание.","1024","2","48000","-16","experiment","PRF","PL","PST","vso","14","even","322125","NA","290383","3505","322127","NA","3510","NA","264381","327464","3511","327384","325816","322127","282460","325815","NA","NA","264381","New experiment","0","572696","11","yes","1024","6"
"undefined","undefined","47927.9166667","47927.9166667","black","legacy","3esli","0","li","esli","uniform","undefined","undefined","undefined","9","0","0","0","9","NA","0","0","0","9","2","9","9","9","1","9","0","0","0","12/10/19 16:17:24","The main experiment item","yes","tmp110oashp.osexp","C:/Users/lev/Documents","no","mono","no","18","no","white","no","yes","768","6","2","C:/Users/lev/Documents/Results_LJ/L14HY.csv","IMP","PL","PST","6","Kafkaesque Koffka","3.2.7","0","1","space","1","NA","2439","286871","2439","NA","2","Туристы сомневались, если вечером будет дождь.","1024","2","48000","-16","experiment","IMP","SG","FUT","vs","14","even","327868","NA","290383","3505","327870","NA","3510","NA","264381","333328","3511","333248","330806","327870","282460","330805","NA","NA","264381","New experiment","0","575135","12","yes","1024","6"
