"acc","accuracy","average_response_time","avg_rt","background","canvas_backend","coding","compensation","condition","conditon","coordinates","correct","correct_next","correct_response_1","count_exp_sequence","count_exp_sequence1","count_exp_sequence2","count_experiment","count_fixation","count_getting_started","count_instr","count_list1","count_list2","count_logger","count_next","count_pause","count_response_1","count_sound","count_start_exp","count_task","count_thanks","count_training1","count_training2","datetime","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","live_row","live_row_training2","logfile","main_asp","main_num","main_tense","num","opensesame_codename","opensesame_version","repeat_cycle","response","response_next","response_response_1","response_thanks","response_time","response_time_next","response_time_response_1","response_time_thanks","round_decimals","sentence_rus","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","sub_asp","sub_num","sub_tense","sub_wo","subject_nr","subject_parity","time_exp_sequence","time_exp_sequence1","time_exp_sequence2","time_experiment","time_fixation","time_getting_started","time_instr","time_list1","time_list2","time_logger","time_next","time_pause","time_response_1","time_sound","time_start_exp","time_task","time_thanks","time_training1","time_training2","title","total_correct","total_response_time","total_responses","uniform_coordinates","width","word_count"
"undefined","undefined","38915","38915","black","legacy","10distr","0","distr","NA","uniform","undefined","undefined","undefined","0","0","0","0","0","NA","0","0","0","0","2","0","0","0","1","0","0","0","0","Tue Dec 17 03:15:07 2019","The main experiment item","yes","liesli (2).osexp","C:/Users/sonja/OneDrive/EMCL+/Linglab/experiment","no","mono","no","18","no","white","no","yes","768","0","0","C:/Users/sonja/OneDrive/EMCL+/Linglab/experiment/L24HY.csv","PRF","SG","FUT","50","Kafkaesque Koffka","3.2.7","0","5","space","5","NA","3513","74317","3513","NA","2","Дима проверит почту, если компьютер включится.","1024","2","48000","-16","experiment","PRF","SG","FUT","sv","24","even","77467","NA","NA","2659","77470","NA","2667","NA","76991","84087","2668","84007","80492","77470","NA","80492","NA","NA","76991","New experiment","0","77830","2","yes","1024","6"
"undefined","undefined","26614.666666666668","26614.666666666668","black","legacy","2esli","0","esli","NA","uniform","undefined","undefined","undefined","1","0","0","0","1","NA","0","0","0","1","2","1","1","1","1","1","0","0","0","Tue Dec 17 03:15:07 2019","The main experiment item","yes","liesli (2).osexp","C:/Users/sonja/OneDrive/EMCL+/Linglab/experiment","no","mono","no","18","no","white","no","yes","768","1","1","C:/Users/sonja/OneDrive/EMCL+/Linglab/experiment/L24HY.csv","PRF","PL","PST","4","Kafkaesque Koffka","3.2.7","0","3","space","3","NA","2014","74317","2014","NA","2","Гости не сообщили, если они приедут.","1024","2","48000","-16","experiment","PRF","PL","FUT","so","24","even","84486","NA","NA","2659","84488","NA","2667","NA","76991","89204","2668","89124","87106","84488","NA","87106","NA","NA","76991","New experiment","0","79844","3","yes","1024","6"
"undefined","undefined","20178.25","20178.25","black","legacy","12li","0","li","NA","uniform","undefined","undefined","undefined","2","0","0","0","2","NA","0","0","0","2","2","2","2","2","1","2","0","0","0","Tue Dec 17 03:15:07 2019","The main experiment item","yes","liesli (2).osexp","C:/Users/sonja/OneDrive/EMCL+/Linglab/experiment","no","mono","no","18","no","white","no","yes","768","2","2","C:/Users/sonja/OneDrive/EMCL+/Linglab/experiment/L24HY.csv","PRF","SG","PST","23","Kafkaesque Koffka","3.2.7","0","5","space","5","NA","869","74317","869","NA","2","Нина спросила, поели ли дети.","1024","2","48000","-16","experiment","PRF","PL","PST","vos","24","even","89534","NA","NA","2659","89535","NA","2667","NA","76991","92687","2668","92607","91735","89536","NA","91735","NA","NA","76991","New experiment","0","80713","4","yes","1024","5"
"undefined","undefined","29799.333333333332","29799.333333333332","black","legacy","8esli","0","li","esli","uniform","undefined","undefined","undefined","3","0","0","0","3","NA","0","0","0","3","2","3","3","3","1","3","0","0","0","Tue Dec 17 03:15:07 2019","The main experiment item","yes","liesli (2).osexp","C:/Users/sonja/OneDrive/EMCL+/Linglab/experiment","no","mono","no","18","no","white","no","yes","768","0","2","C:/Users/sonja/OneDrive/EMCL+/Linglab/experiment/L24HY.csv","PRF","SG","PST","16","Kafkaesque Koffka","3.2.7","0","2","space","2","NA","2422","95661","2422","NA","2","Миша уточнил, если на обед будет суп.","1024","2","48000","-16","experiment","IMP","SG","FUT","ovs","24","even","98661","NA","98329","2659","98663","NA","2667","NA","76991","103751","2668","103671","101246","98663","92726","101245","NA","NA","76991","New experiment","0","178796","6","yes","1024","7"
"undefined","undefined","25926.285714285714","25926.285714285714","black","legacy","1esli","0","li","esli","uniform","undefined","undefined","undefined","4","0","0","0","4","NA","0","0","0","4","2","4","4","4","1","4","0","0","0","Tue Dec 17 03:15:07 2019","The main experiment item","yes","liesli (2).osexp","C:/Users/sonja/OneDrive/EMCL+/Linglab/experiment","no","mono","no","18","no","white","no","yes","768","1","2","C:/Users/sonja/OneDrive/EMCL+/Linglab/experiment/L24HY.csv","IMP","SG","PST","2","Kafkaesque Koffka","3.2.7","0","2","space","2","NA","2688","95661","2688","NA","2","Саша не знала, если дети придут домой.","1024","2","48000","-16","experiment","PRF","PL","FUT","svo","24","even","104109","NA","98329","2659","104111","NA","2667","NA","76991","109659","2668","109579","106887","104111","92726","106886","NA","NA","76991","New experiment","0","181484","7","yes","1024","7"
"undefined","undefined","22777.125","22777.125","black","legacy","18li","0","li","li","uniform","undefined","undefined","undefined","5","0","0","0","5","NA","0","0","0","5","2","5","5","5","1","5","0","0","0","Tue Dec 17 03:15:07 2019","The main experiment item","yes","liesli (2).osexp","C:/Users/sonja/OneDrive/EMCL+/Linglab/experiment","no","mono","no","18","no","white","no","yes","768","2","2","C:/Users/sonja/OneDrive/EMCL+/Linglab/experiment/L24HY.csv","PRF","PL","PST","35","Kafkaesque Koffka","3.2.7","0","5","space","5","NA","733","95661","733","NA","2","Хозяева уточнили, выключила ли Маша плиту.","1024","2","48000","-16","experiment","PRF","SG","PST","vso","24","even","110094","NA","98329","2659","110098","NA","2667","NA","76991","113962","2668","113882","113138","110098","92726","113138","NA","NA","76991","New experiment","0","182217","8","yes","1024","6"
"undefined","undefined","20344.777777777777","20344.777777777777","black","legacy","3distr","0","li","distr","uniform","undefined","undefined","undefined","6","0","0","0","6","NA","0","0","0","6","2","6","6","6","1","6","0","0","0","Tue Dec 17 03:15:07 2019","The main experiment item","yes","liesli (2).osexp","C:/Users/sonja/OneDrive/EMCL+/Linglab/experiment","no","mono","no","18","no","white","no","yes","768","3","2","C:/Users/sonja/OneDrive/EMCL+/Linglab/experiment/L24HY.csv","PRF","SG","FUT","43","Kafkaesque Koffka","3.2.7","0","4","space","4","NA","886","95661","886","NA","2","Таня посмотрит новости, если заработает телевизор.","1024","2","48000","-16","experiment","PRF","SG","FUT","vs","24","even","114417","NA","98329","2659","114419","NA","2667","NA","76991","118586","2668","118506","117614","114419","92726","117614","NA","NA","76991","New experiment","0","183103","9","yes","1024","6"
"undefined","undefined","18518.8","18518.8","black","legacy","1distr","0","li","distr","uniform","undefined","undefined","undefined","7","0","0","0","7","NA","0","0","0","7","2","7","7","7","1","7","0","0","0","Tue Dec 17 03:15:07 2019","The main experiment item","yes","liesli (2).osexp","C:/Users/sonja/OneDrive/EMCL+/Linglab/experiment","no","mono","no","18","no","white","no","yes","768","4","2","C:/Users/sonja/OneDrive/EMCL+/Linglab/experiment/L24HY.csv","PRF","SG","FUT","41","Kafkaesque Koffka","3.2.7","0","4","space","4","NA","2085","95661","2085","NA","2","Папа придёт поздно, если вечером будет снег.","1024","2","48000","-16","experiment","IMP","PL","FUT","ovs","24","even","118918","NA","98329","2659","118921","NA","2667","NA","76991","123840","2668","123760","121664","118921","92726","121664","NA","NA","76991","New experiment","0","185188","10","yes","1024","7"
"undefined","undefined","16984.363636363636","16984.363636363636","black","legacy","15li","0","li","li","uniform","undefined","undefined","undefined","8","0","0","0","8","NA","0","0","0","8","2","8","8","8","1","8","0","0","0","Tue Dec 17 03:15:07 2019","The main experiment item","yes","liesli (2).osexp","C:/Users/sonja/OneDrive/EMCL+/Linglab/experiment","no","mono","no","18","no","white","no","yes","768","5","2","C:/Users/sonja/OneDrive/EMCL+/Linglab/experiment/L24HY.csv","PRF","SG","PST","29","Kafkaesque Koffka","3.2.7","0","5","space","5","NA","1640","95661","1640","NA","2","Учитель поинтересовался, выполнили ли ученики задание.","1024","2","48000","-16","experiment","PRF","PL","PST","vso","24","even","124303","NA","98329","2659","124305","NA","2667","NA","76991","129696","2668","129616","127973","124305","92726","127973","NA","NA","76991","New experiment","0","186828","11","yes","1024","6"
"undefined","undefined","15645.5","15645.5","black","legacy","3esli","0","li","esli","uniform","undefined","undefined","undefined","9","0","0","0","9","NA","0","0","0","9","2","9","9","9","1","9","0","0","0","Tue Dec 17 03:15:07 2019","The main experiment item","yes","liesli (2).osexp","C:/Users/sonja/OneDrive/EMCL+/Linglab/experiment","no","mono","no","18","no","white","no","yes","768","6","2","C:/Users/sonja/OneDrive/EMCL+/Linglab/experiment/L24HY.csv","IMP","PL","PST","6","Kafkaesque Koffka","3.2.7","0","2","space","2","NA","918","95661","918","NA","2","Туристы сомневались, если вечером будет дождь.","1024","2","48000","-16","experiment","IMP","SG","FUT","vs","24","even","130103","NA","98329","2659","130105","NA","2667","NA","76991","134034","2668","133954","133034","130105","92726","133034","NA","NA","76991","New experiment","0","187746","12","yes","1024","6"
