"acc","accuracy","average_response_time","avg_rt","background","canvas_backend","coding","compensation","condition","conditon","coordinates","correct","correct_next","correct_response_1","count_exp_sequence","count_exp_sequence1","count_exp_sequence2","count_experiment","count_fixation","count_getting_started","count_instr","count_list1","count_list2","count_logger","count_next","count_pause","count_response_1","count_sound","count_start_exp","count_task","count_thanks","count_training1","count_training2","datetime","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","live_row","live_row_training2","logfile","main_asp","main_num","main_tense","num","opensesame_codename","opensesame_version","repeat_cycle","response","response_next","response_response_1","response_thanks","response_time","response_time_next","response_time_response_1","response_time_thanks","round_decimals","sentence_rus","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","sub_asp","sub_num","sub_tense","sub_wo","subject_nr","subject_parity","time_exp_sequence","time_exp_sequence1","time_exp_sequence2","time_experiment","time_fixation","time_getting_started","time_instr","time_list1","time_list2","time_logger","time_next","time_pause","time_response_1","time_sound","time_start_exp","time_task","time_thanks","time_training1","time_training2","title","total_correct","total_response_time","total_responses","uniform_coordinates","width","word_count"
"undefined","undefined","77671.5","77671.5","black","legacy","10distr","0","distr","NA","uniform","undefined","undefined","undefined","0","0","0","0","0","NA","0","0","0","0","2","0","0","0","1","0","0","0","0","Tue Dec 10 15:49:51 2019","The main experiment item","yes","liesli.osexp","C:/Users/annar/OneDrive/Documents/Uni/Магистратура/Uoensuu/Inderect_questions_li_esli/exp","no","mono","no","18","no","white","no","yes","768","0","0","C:/Users/annar/OneDrive/Documents/Uni/Магистратура/Uoensuu/Inderect_questions_li_esli/exp/L04NY.csv","PRF","SG","FUT","50","Kafkaesque Koffka","3.2.7","0","5","space","5","NA","129271","26072","129271","NA","2","Дима проверит почту, если компьютер включится.","1024","2","48000","-16","experiment","PRF","SG","FUT","sv","4","even","30751","NA","NA","4327","30753","NA","4337","NA","30410","163131","4337","163051","33777","30753","NA","33777","NA","NA","30410","New experiment","0","155343","2","yes","1024","6"
"undefined","undefined","56028.333333333336","56028.333333333336","black","legacy","2esli","0","esli","NA","uniform","undefined","undefined","undefined","1","0","0","0","1","NA","0","0","0","1","2","1","1","1","1","1","0","0","0","Tue Dec 10 15:49:51 2019","The main experiment item","yes","liesli.osexp","C:/Users/annar/OneDrive/Documents/Uni/Магистратура/Uoensuu/Inderect_questions_li_esli/exp","no","mono","no","18","no","white","no","yes","768","1","1","C:/Users/annar/OneDrive/Documents/Uni/Магистратура/Uoensuu/Inderect_questions_li_esli/exp/L04NY.csv","PRF","PL","PST","4","Kafkaesque Koffka","3.2.7","0","2","space","2","NA","12742","26072","12742","NA","2","Гости не сообщили, если они приедут.","1024","2","48000","-16","experiment","PRF","PL","FUT","so","4","even","163657","NA","NA","4327","163660","NA","4337","NA","30410","179105","4337","179025","166277","163661","NA","166277","NA","NA","30410","New experiment","0","168085","3","yes","1024","6"
"undefined","undefined","42692.5","42692.5","black","legacy","12li","0","li","NA","uniform","undefined","undefined","undefined","2","0","0","0","2","NA","0","0","0","2","2","2","2","2","1","2","0","0","0","Tue Dec 10 15:49:51 2019","The main experiment item","yes","liesli.osexp","C:/Users/annar/OneDrive/Documents/Uni/Магистратура/Uoensuu/Inderect_questions_li_esli/exp","no","mono","no","18","no","white","no","yes","768","2","2","C:/Users/annar/OneDrive/Documents/Uni/Магистратура/Uoensuu/Inderect_questions_li_esli/exp/L04NY.csv","PRF","SG","PST","23","Kafkaesque Koffka","3.2.7","0","5","space","5","NA","2685","26072","2685","NA","2","Нина спросила, поели ли дети.","1024","2","48000","-16","experiment","PRF","PL","PST","vos","4","even","179399","NA","NA","4327","179401","NA","4337","NA","30410","184369","4337","184289","181599","179401","NA","181598","NA","NA","30410","New experiment","0","170770","4","yes","1024","5"
"undefined","undefined","61064.5","61064.5","black","legacy","8esli","0","li","esli","uniform","undefined","undefined","undefined","3","0","0","0","3","NA","0","0","0","3","2","3","3","3","1","3","0","0","0","Tue Dec 10 15:49:51 2019","The main experiment item","yes","liesli.osexp","C:/Users/annar/OneDrive/Documents/Uni/Магистратура/Uoensuu/Inderect_questions_li_esli/exp","no","mono","no","18","no","white","no","yes","768","0","2","C:/Users/annar/OneDrive/Documents/Uni/Магистратура/Uoensuu/Inderect_questions_li_esli/exp/L04NY.csv","PRF","SG","PST","16","Kafkaesque Koffka","3.2.7","0","3","space","3","NA","8485","187132","8485","NA","2","Миша уточнил, если на обед будет суп.","1024","2","48000","-16","experiment","IMP","SG","FUT","ovs","4","even","191756","NA","191472","4327","191758","NA","4337","NA","30410","202897","4337","202817","194328","191758","184414","194328","NA","NA","30410","New experiment","0","366387","6","yes","1024","7"
"undefined","undefined","52638.142857142855","52638.142857142855","black","legacy","1esli","0","li","esli","uniform","undefined","undefined","undefined","4","0","0","0","4","NA","0","0","0","4","2","4","4","4","1","4","0","0","0","Tue Dec 10 15:49:51 2019","The main experiment item","yes","liesli.osexp","C:/Users/annar/OneDrive/Documents/Uni/Магистратура/Uoensuu/Inderect_questions_li_esli/exp","no","mono","no","18","no","white","no","yes","768","1","2","C:/Users/annar/OneDrive/Documents/Uni/Магистратура/Uoensuu/Inderect_questions_li_esli/exp/L04NY.csv","IMP","SG","PST","2","Kafkaesque Koffka","3.2.7","0","2","space","2","NA","2080","187132","2080","NA","2","Саша не знала, если дети придут домой.","1024","2","48000","-16","experiment","PRF","PL","FUT","svo","4","even","203282","NA","191472","4327","203284","NA","4337","NA","30410","208202","4337","208122","206037","203284","184414","206037","NA","NA","30410","New experiment","0","368467","7","yes","1024","7"
"undefined","undefined","46443.5","46443.5","black","legacy","18li","0","li","li","uniform","undefined","undefined","undefined","5","0","0","0","5","NA","0","0","0","5","2","5","5","5","1","5","0","0","0","Tue Dec 10 15:49:51 2019","The main experiment item","yes","liesli.osexp","C:/Users/annar/OneDrive/Documents/Uni/Магистратура/Uoensuu/Inderect_questions_li_esli/exp","no","mono","no","18","no","white","no","yes","768","2","2","C:/Users/annar/OneDrive/Documents/Uni/Магистратура/Uoensuu/Inderect_questions_li_esli/exp/L04NY.csv","PRF","PL","PST","35","Kafkaesque Koffka","3.2.7","0","5","space","5","NA","3081","187132","3081","NA","2","Хозяева уточнили, выключила ли Маша плиту.","1024","2","48000","-16","experiment","PRF","SG","PST","vso","4","even","208557","NA","191472","4327","208559","NA","4337","NA","30410","214772","4337","214692","211608","208559","184414","211608","NA","NA","30410","New experiment","0","371548","8","yes","1024","6"
"undefined","undefined","41650.22222222222","41650.22222222222","black","legacy","3distr","0","li","distr","uniform","undefined","undefined","undefined","6","0","0","0","6","NA","0","0","0","6","2","6","6","6","1","6","0","0","0","Tue Dec 10 15:49:51 2019","The main experiment item","yes","liesli.osexp","C:/Users/annar/OneDrive/Documents/Uni/Магистратура/Uoensuu/Inderect_questions_li_esli/exp","no","mono","no","18","no","white","no","yes","768","3","2","C:/Users/annar/OneDrive/Documents/Uni/Магистратура/Uoensuu/Inderect_questions_li_esli/exp/L04NY.csv","PRF","SG","FUT","43","Kafkaesque Koffka","3.2.7","0","5","space","5","NA","3304","187132","3304","NA","2","Таня посмотрит новости, если заработает телевизор.","1024","2","48000","-16","experiment","PRF","SG","FUT","vs","4","even","215132","NA","191472","4327","215134","NA","4337","NA","30410","221717","4337","221636","218328","215134","184414","218328","NA","NA","30410","New experiment","0","374852","9","yes","1024","6"
"undefined","undefined","38138.6","38138.6","black","legacy","1distr","0","li","distr","uniform","undefined","undefined","undefined","7","0","0","0","7","NA","0","0","0","7","2","7","7","7","1","7","0","0","0","Tue Dec 10 15:49:51 2019","The main experiment item","yes","liesli.osexp","C:/Users/annar/OneDrive/Documents/Uni/Магистратура/Uoensuu/Inderect_questions_li_esli/exp","no","mono","no","18","no","white","no","yes","768","4","2","C:/Users/annar/OneDrive/Documents/Uni/Магистратура/Uoensuu/Inderect_questions_li_esli/exp/L04NY.csv","PRF","SG","FUT","41","Kafkaesque Koffka","3.2.7","0","5","space","5","NA","6534","187132","6534","NA","2","Папа придёт поздно, если вечером будет снег.","1024","2","48000","-16","experiment","IMP","PL","FUT","ovs","4","even","222042","NA","191472","4327","222044","NA","4337","NA","30410","231417","4337","231337","224799","222044","184414","224799","NA","NA","30410","New experiment","0","381386","10","yes","1024","7"
"undefined","undefined","34799.63636363636","34799.63636363636","black","legacy","15li","0","li","li","uniform","undefined","undefined","undefined","8","0","0","0","8","NA","0","0","0","8","2","8","8","8","1","8","0","0","0","Tue Dec 10 15:49:51 2019","The main experiment item","yes","liesli.osexp","C:/Users/annar/OneDrive/Documents/Uni/Магистратура/Uoensuu/Inderect_questions_li_esli/exp","no","mono","no","18","no","white","no","yes","768","5","2","C:/Users/annar/OneDrive/Documents/Uni/Магистратура/Uoensuu/Inderect_questions_li_esli/exp/L04NY.csv","PRF","SG","PST","29","Kafkaesque Koffka","3.2.7","0","5","space","5","NA","1410","187132","1410","NA","2","Учитель поинтересовался, выполнили ли ученики задание.","1024","2","48000","-16","experiment","PRF","PL","PST","vso","4","even","231798","NA","191472","4327","231799","NA","4337","NA","30410","236970","4337","236890","235477","231799","184414","235477","NA","NA","30410","New experiment","0","382796","11","yes","1024","6"
"undefined","undefined","32051","32051","black","legacy","3esli","0","li","esli","uniform","undefined","undefined","undefined","9","0","0","0","9","NA","0","0","0","9","2","9","9","9","1","9","0","0","0","Tue Dec 10 15:49:51 2019","The main experiment item","yes","liesli.osexp","C:/Users/annar/OneDrive/Documents/Uni/Магистратура/Uoensuu/Inderect_questions_li_esli/exp","no","mono","no","18","no","white","no","yes","768","6","2","C:/Users/annar/OneDrive/Documents/Uni/Магистратура/Uoensuu/Inderect_questions_li_esli/exp/L04NY.csv","IMP","PL","PST","6","Kafkaesque Koffka","3.2.7","0","2","space","2","NA","1816","187132","1816","NA","2","Туристы сомневались, если вечером будет дождь.","1024","2","48000","-16","experiment","IMP","SG","FUT","vs","4","even","237316","NA","191472","4327","237318","NA","4337","NA","30410","242160","4337","242080","240258","237318","184414","240258","NA","NA","30410","New experiment","0","384612","12","yes","1024","6"
