"acc","accuracy","average_response_time","avg_rt","background","canvas_backend","coding","compensation","condition","conditon","coordinates","correct","correct_next","correct_response_1","count_exp_sequence","count_exp_sequence1","count_exp_sequence2","count_experiment","count_fixation","count_getting_started","count_instr","count_list1","count_list2","count_logger","count_next","count_pause","count_response_1","count_sound","count_start_exp","count_task","count_thanks","count_training1","count_training2","datetime","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","live_row","live_row_training1","logfile","main_asp","main_num","main_tense","num","opensesame_codename","opensesame_version","repeat_cycle","response","response_next","response_response_1","response_thanks","response_time","response_time_next","response_time_response_1","response_time_thanks","round_decimals","sentence_rus","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","sub_asp","sub_num","sub_tense","sub_wo","subject_nr","subject_parity","time_exp_sequence","time_exp_sequence1","time_exp_sequence2","time_experiment","time_fixation","time_getting_started","time_instr","time_list1","time_list2","time_logger","time_next","time_pause","time_response_1","time_sound","time_start_exp","time_task","time_thanks","time_training1","time_training2","title","total_correct","total_response_time","total_responses","uniform_coordinates","width","word_count"
"undefined","undefined","62251.5","62251.5","black","legacy","10distr","0","distr","NA","uniform","undefined","undefined","undefined","0","0","0","0","0","NA","0","0","0","0","2","0","0","0","1","0","0","0","0","Fri Jan  3 20:04:47 2020","The main experiment item","yes","liesli.osexp","/Users/olgavorontsova/Downloads","no","mono","no","18","no","white","no","yes","768","0","0","/Users/olgavorontsova/Downloads/subject-35.csv","PRF","SG","FUT","50","Kafkaesque Koffka","3.2.8","0","5","space","5","NA","879","123624","879","NA","2","Дима проверит почту, если компьютер включится.","1024","2","48000","-16","experiment","PRF","SG","FUT","sv","35","odd","128032","NA","NA","3938","128044","NA","3959","127596","NA","132050","3959","131970","131077","128044","NA","131077","NA","127596","NA","New experiment","0","124503","2","yes","1024","6"
"undefined","undefined","42185.3333333","42185.3333333","black","legacy","2li","0","li","NA","uniform","undefined","undefined","undefined","1","0","0","0","1","NA","0","0","0","1","2","1","1","1","1","1","0","0","0","Fri Jan  3 20:04:47 2020","The main experiment item","yes","liesli.osexp","/Users/olgavorontsova/Downloads","no","mono","no","18","no","white","no","yes","768","1","1","/Users/olgavorontsova/Downloads/subject-35.csv","PRF","PL","PST","3","Kafkaesque Koffka","3.2.8","0","5","space","5","NA","2053","123624","2053","NA","2","Гости не сообщили, приедут ли они.","1024","2","48000","-16","experiment","PRF","PL","FUT","vs","35","odd","132444","NA","NA","3938","132456","NA","3959","127596","NA","137001","3959","136921","134853","132456","NA","134853","NA","127596","NA","New experiment","0","126556","3","yes","1024","6"
"undefined","undefined","32645.5","32645.5","black","legacy","12esli","0","esli","NA","uniform","undefined","undefined","undefined","2","0","0","0","2","NA","0","0","0","2","2","2","2","2","1","2","0","0","0","Fri Jan  3 20:04:47 2020","The main experiment item","yes","liesli.osexp","/Users/olgavorontsova/Downloads","no","mono","no","18","no","white","no","yes","768","2","2","/Users/olgavorontsova/Downloads/subject-35.csv","PRF","SG","PST","24","Kafkaesque Koffka","3.2.8","0","1","space","1","NA","4026","123624","4026","NA","2","Нина спросила, если дети поели.","1024","2","48000","-16","experiment","PRF","PL","PST","sv","35","odd","137432","NA","NA","3938","137446","NA","3959","127596","NA","143791","3959","143711","139671","137446","NA","139671","NA","127596","NA","New experiment","0","130582","4","yes","1024","5"
"undefined","undefined","46648.1666667","46648.1666667","black","legacy","8li","0","li","NA","uniform","undefined","undefined","undefined","3","0","0","0","3","NA","0","0","0","3","2","3","3","3","1","3","0","0","0","Fri Jan  3 20:04:47 2020","The main experiment item","yes","liesli.osexp","/Users/olgavorontsova/Downloads","no","mono","no","18","no","white","no","yes","768","0","2","/Users/olgavorontsova/Downloads/subject-35.csv","PRF","SG","PST","15","Kafkaesque Koffka","3.2.8","0","5","space","5","NA","788","148519","788","NA","2","Миша уточнил, будет ли на обед суп.","1024","2","48000","-16","experiment","IMP","SG","FUT","vos","35","odd","152833","152480","NA","3938","152845","NA","3959","127596","NA","156180","3959","156100","155296","152845","143846","155296","NA","127596","NA","New experiment","0","279889","6","yes","1024","7"
"undefined","undefined","40137","40137","black","legacy","1li","0","li","NA","uniform","undefined","undefined","undefined","4","0","0","0","4","NA","0","0","0","4","2","4","4","4","1","4","0","0","0","Fri Jan  3 20:04:47 2020","The main experiment item","yes","liesli.osexp","/Users/olgavorontsova/Downloads","no","mono","no","18","no","white","no","yes","768","1","2","/Users/olgavorontsova/Downloads/subject-35.csv","IMP","SG","PST","1","Kafkaesque Koffka","3.2.8","0","5","space","5","NA","1070","148519","1070","NA","2","Саша не знала, придут ли дети домой.","1024","2","48000","-16","experiment","PRF","PL","FUT","vso","35","odd","156625","152480","NA","3938","156641","NA","3959","127596","NA","160210","3959","160130","159046","156641","143846","159046","NA","127596","NA","New experiment","0","280959","7","yes","1024","7"
"undefined","undefined","35595.25","35595.25","black","legacy","18esli","0","esli","NA","uniform","undefined","undefined","undefined","5","0","0","0","5","NA","0","0","0","5","2","5","5","5","1","5","0","0","0","Fri Jan  3 20:04:47 2020","The main experiment item","yes","liesli.osexp","/Users/olgavorontsova/Downloads","no","mono","no","18","no","white","no","yes","768","2","2","/Users/olgavorontsova/Downloads/subject-35.csv","PRF","PL","PST","36","Kafkaesque Koffka","3.2.8","0","2","space","2","NA","3803","148519","3803","NA","2","Хозяева уточнили, если Маша выключила плиту.","1024","2","48000","-16","experiment","PRF","SG","PST","svo","35","odd","160646","152480","NA","3938","160658","NA","3959","127596","NA","167598","3959","167518","163702","160658","143846","163702","NA","127596","NA","New experiment","0","284762","8","yes","1024","6"
"undefined","undefined","31769.2222222","31769.2222222","black","legacy","3distr","0","distr","NA","uniform","undefined","undefined","undefined","6","0","0","0","6","NA","0","0","0","6","2","6","6","6","1","6","0","0","0","Fri Jan  3 20:04:47 2020","The main experiment item","yes","liesli.osexp","/Users/olgavorontsova/Downloads","no","mono","no","18","no","white","no","yes","768","3","2","/Users/olgavorontsova/Downloads/subject-35.csv","PRF","SG","FUT","43","Kafkaesque Koffka","3.2.8","0","5","space","5","NA","1161","148519","1161","NA","2","Таня посмотрит новости, если заработает телевизор.","1024","2","48000","-16","experiment","PRF","SG","FUT","vs","35","odd","168047","152480","NA","3938","168058","NA","3959","127596","NA","172528","3959","172448","171271","168058","143846","171271","NA","127596","NA","New experiment","0","285923","9","yes","1024","6"
"undefined","undefined","28840.8","28840.8","black","legacy","1distr","0","distr","NA","uniform","undefined","undefined","undefined","7","0","0","0","7","NA","0","0","0","7","2","7","7","7","1","7","0","0","0","Fri Jan  3 20:04:47 2020","The main experiment item","yes","liesli.osexp","/Users/olgavorontsova/Downloads","no","mono","no","18","no","white","no","yes","768","4","2","/Users/olgavorontsova/Downloads/subject-35.csv","PRF","SG","FUT","41","Kafkaesque Koffka","3.2.8","0","1","space","1","NA","2485","148519","2485","NA","2","Папа придёт поздно, если вечером будет снег.","1024","2","48000","-16","experiment","IMP","PL","FUT","ovs","35","odd","173006","152480","NA","3938","173019","NA","3959","127596","NA","178359","3959","178278","175779","173019","143846","175779","NA","127596","NA","New experiment","0","288408","10","yes","1024","7"
"undefined","undefined","26472","26472","black","legacy","15esli","0","esli","NA","uniform","undefined","undefined","undefined","8","0","0","0","8","NA","0","0","0","8","2","8","8","8","1","8","0","0","0","Fri Jan  3 20:04:47 2020","The main experiment item","yes","liesli.osexp","/Users/olgavorontsova/Downloads","no","mono","no","18","no","white","no","yes","768","5","2","/Users/olgavorontsova/Downloads/subject-35.csv","PRF","SG","PST","30","Kafkaesque Koffka","3.2.8","0","2","space","2","NA","2784","148519","2784","NA","2","Учитель поинтересовался, если ученики выполнили задание.","1024","2","48000","-16","experiment","PRF","PL","PST","svo","35","odd","178836","152480","NA","3938","178848","NA","3959","127596","NA","185284","3959","185204","182405","178848","143846","182405","NA","127596","NA","New experiment","0","291192","11","yes","1024","6"
"undefined","undefined","24528.75","24528.75","black","legacy","3li","0","li","NA","uniform","undefined","undefined","undefined","9","0","0","0","9","NA","0","0","0","9","2","9","9","9","1","9","0","0","0","Fri Jan  3 20:04:47 2020","The main experiment item","yes","liesli.osexp","/Users/olgavorontsova/Downloads","no","mono","no","18","no","white","no","yes","768","6","2","/Users/olgavorontsova/Downloads/subject-35.csv","IMP","PL","PST","5","Kafkaesque Koffka","3.2.8","0","5","space","5","NA","3153","148519","3153","NA","2","Туристы сомневались, будет ли вечером дождь.","1024","2","48000","-16","experiment","IMP","SG","FUT","vs","35","odd","185697","152480","NA","3938","185709","NA","3959","127596","NA","191713","3959","191633","188466","185709","143846","188466","NA","127596","NA","New experiment","0","294345","12","yes","1024","6"
